,id,model,participant,prompt,target,predicted,src,total_tokens,proportion
0,dod20_bottle-efb4,gpt3-ada,dod208,bottle,3.7,2.4,dod20,14,1
0,dod20_shovel-60bb,gpt3-ada,dod2048,shovel,1.2,2.7,dod20,18,1
0,hmsl_paperclip-929d,gpt3-ada,hmslj2pr9SC4,paperclip,2.0,2.7,hmsl,23,1
0,dod20_shovel-48b4,gpt3-ada,dod2038,shovel,2.7,2.3,dod20,22,1
0,hmsl_paperclip-fa93,gpt3-ada,hmslPg80l09K,paperclip,2.0,3.0,hmsl,21,1
0,hmsl_paperclip-a9ca,gpt3-ada,hmsl3qx6PWXs,paperclip,2.5,2.7,hmsl,23,1
0,dod20_bottle-2b2c,gpt3-ada,dod2022,bottle,1.7000000000000002,1.5,dod20,15,1
0,dod20_pants-6309,gpt3-ada,dod2090,pants,1.0,2.7,dod20,15,1
0,hmsl_paperclip-bc62,gpt3-ada,hmslO3A01apk,paperclip,1.0,2.7,hmsl,16,1
0,hmsl_paperclip-765d,gpt3-ada,hmslcIvhY884,paperclip,3.5,2.7,hmsl,17,1
0,hmsl_paperclip-d97d,gpt3-ada,hmslpD79KXDl,paperclip,2.0,2.7,hmsl,17,1
0,dod20_shovel-5be8,gpt3-ada,dod2088,shovel,4.5,4.0,dod20,19,1
0,hmsl_paperclip-248b,gpt3-ada,hmslf9V6xJEO,paperclip,2.2,2.1,hmsl,17,1
0,hmsl_paperclip-0453,gpt3-ada,hmsl435BgI61,paperclip,2.5,2.7,hmsl,17,1
0,dod20_bottle-61f0,gpt3-ada,dod202,bottle,3.2,3.0,dod20,18,1
0,hmsl_paperclip-ced4,gpt3-ada,hmslak3D0gDJ,paperclip,2.3,2.7,hmsl,15,1
0,dod20_pants-ce03,gpt3-ada,dod2037,pants,2.0,2.1,dod20,13,1
0,motesf_bottle-17de,gpt3-ada,motesf6cdd,bottle,3.9,4.1,motesf,31,1
0,dod20_bottle-922c,gpt3-ada,dod206,bottle,3.5,3.0,dod20,16,1
0,hmsl_paperclip-e28c,gpt3-ada,hmsldENdB2Qt,paperclip,2.3,1.9,hmsl,16,1
0,motesf_bottle-ebfa,gpt3-ada,motesf3295,bottle,2.1,2.3,motesf,18,1
0,motesf_spoon-a742,gpt3-ada,motesf5737,spoon,2.4,2.7,motesf,20,1
0,hmsl_paperclip-ab5c,gpt3-ada,hmsl8dsuK18a,paperclip,3.0,2.7,hmsl,22,1
0,motesf_bottle-0511,gpt3-ada,motesf3c59,bottle,3.0,4.0,motesf,31,1
0,hmsl_paperclip-4707,gpt3-ada,hmslfF0xmCfi,paperclip,1.0,1.3,hmsl,19,1
0,dod20_pants-7d71,gpt3-ada,dod2055,pants,4.2,3.9,dod20,16,1
0,motesp-g1_spoon-19HO,gpt3-ada,19HO,spoon,3.9,3.3,motesp,21,1
0,dod20_bottle-8559,gpt3-ada,dod2087,bottle,3.0,3.3,dod20,25,1
0,dod20_shovel-6d33,gpt3-ada,dod2080,shovel,1.0,2.7,dod20,16,1
0,hmsl_paperclip-9222,gpt3-ada,hmsl0fUF134J,paperclip,2.7,3.0,hmsl,19,1
0,hmsl_paperclip-cae5,gpt3-ada,hmslc73oB20h,paperclip,2.2,2.7,hmsl,16,1
0,motesf_spoon-af1d,gpt3-ada,motesf8d5e,spoon,1.3,1.3,motesf,19,1
0,hmsl_paperclip-2d44,gpt3-ada,hmsldENdB2Qt,paperclip,2.5,3.0,hmsl,16,1
0,motesf_bottle-5160,gpt3-ada,motesf02e7,bottle,3.3,3.0,motesf,22,1
0,motesf_spoon-f686,gpt3-ada,motesf2b24,spoon,3.3,3.0,motesf,23,1
0,hmsl_paperclip-61ae,gpt3-ada,hmslls85DI0O,paperclip,2.0,1.6,hmsl,16,1
0,dod20_shovel-1100,gpt3-ada,dod2027,shovel,2.5,3.0,dod20,27,1
0,hmsl_paperclip-ba86,gpt3-ada,hmslFh8745VU,paperclip,2.7,2.7,hmsl,20,1
0,hmsl_paperclip-8c3b,gpt3-ada,hmslLec2y841,paperclip,1.7000000000000002,3.0,hmsl,14,1
0,motesf_bottle-f839,gpt3-ada,motesfb396,bottle,2.4,2.7,motesf,16,1
0,dod20_shovel-3143,gpt3-ada,dod2053,shovel,3.7,3.5,dod20,15,1
0,hmsl_paperclip-5d36,gpt3-ada,hmsl6gNs42nt,paperclip,2.5,3.0,hmsl,16,1
0,hmsl_paperclip-3109,gpt3-ada,hmsl7K7X3aB5,paperclip,2.5,3.0,hmsl,18,1
0,hmsl_paperclip-b7d4,gpt3-ada,hmslMzKGrHfk,paperclip,2.0,2.1,hmsl,17,1
0,hmsl_paperclip-d527,gpt3-ada,hmslG1u8Znj3,paperclip,2.5,2.4,hmsl,17,1
0,dod20_shovel-1752,gpt3-ada,dod2020,shovel,2.7,3.2,dod20,16,1
0,motesf_spoon-fe61,gpt3-ada,motesff093,spoon,3.3,2.0,motesf,19,1
0,dod20_pants-e146,gpt3-ada,dod2052,pants,2.7,3.0,dod20,26,1
0,hmsl_paperclip-200f,gpt3-ada,hmslHl5tqv6W,paperclip,1.7000000000000002,2.1,hmsl,20,1
0,dod20_shovel-aa70,gpt3-ada,dod2041,shovel,2.3,2.3,dod20,20,1
0,motesf_spoon-b7ca,gpt3-ada,motesfbac9,spoon,3.3,2.7,motesf,17,1
0,motesf_bottle-79ae,gpt3-ada,motesf66f0,bottle,2.4,2.1,motesf,16,1
0,hmsl_paperclip-c074,gpt3-ada,hmslM826NWy8,paperclip,2.5,3.0,hmsl,15,1
0,hmsl_paperclip-5b23,gpt3-ada,hmsl05atXwmG,paperclip,2.5,3.0,hmsl,20,1
0,hmsl_paperclip-df9a,gpt3-ada,hmslc62vD57c,paperclip,1.7000000000000002,2.7,hmsl,20,1
0,hmsl_paperclip-fbeb,gpt3-ada,hmslA2I3zLm4,paperclip,1.5,2.1,hmsl,16,1
0,motesp-g1_bottle-40PE,gpt3-ada,40PE,bottle,3.4,3.0,motesp,30,1
0,hmsl_paperclip-47c2,gpt3-ada,hmsl4adIFJkZ,paperclip,1.0,3.0,hmsl,17,1
0,hmsl_paperclip-3bca,gpt3-ada,hmslSVFD8luX,paperclip,2.5,2.4,hmsl,19,1
0,dod20_shovel-b9ca,gpt3-ada,dod2090,shovel,1.7000000000000002,2.7,dod20,19,1
0,dod20_pants-4d20,gpt3-ada,dod2062,pants,4.2,3.6,dod20,16,1
0,hmsl_paperclip-959f,gpt3-ada,hmslHC0uORy6,paperclip,2.0,2.7,hmsl,18,1
0,hmsl_paperclip-e832,gpt3-ada,hmslbCCPp06L,paperclip,2.3,2.7,hmsl,15,1
0,dod20_shovel-ba93,gpt3-ada,dod2048,shovel,2.7,2.3,dod20,17,1
0,dod20_shovel-a610,gpt3-ada,dod2072,shovel,2.5,2.7,dod20,17,1
0,motesf_spoon-59d1,gpt3-ada,motesf8d3b,spoon,3.9,3.3,motesf,19,1
0,hmsl_paperclip-7008,gpt3-ada,hmsls01B0XS8,paperclip,2.8,2.7,hmsl,21,1
0,hmsl_paperclip-a200,gpt3-ada,hmslef69VTb3,paperclip,2.0,2.7,hmsl,19,1
0,hmsl_paperclip-0934,gpt3-ada,hmsl7tAp1G0i,paperclip,2.7,2.7,hmsl,16,1
0,hmsl_paperclip-198f,gpt3-ada,hmslRnAQze77,paperclip,1.0,1.3,hmsl,15,1
0,hmsl_paperclip-df57,gpt3-ada,hmsldENdB2Qt,paperclip,2.3,3.0,hmsl,17,1
0,motesf_spoon-c1cc,gpt3-ada,motesf1679,spoon,3.0,2.3,motesf,35,1
0,motesf_bottle-a98d,gpt3-ada,motesf9fc3,bottle,3.3,3.3,motesf,15,1
0,motesf_spoon-a278,gpt3-ada,motesf6c4b,spoon,2.1,2.3,motesf,19,1
0,hmsl_paperclip-e09d,gpt3-ada,hmsl6hf8viCt,paperclip,2.0,2.1,hmsl,17,1
0,dod20_bottle-c864,gpt3-ada,dod2023,bottle,2.5,2.7,dod20,21,1
0,dod20_bottle-7bd1,gpt3-ada,dod2082,bottle,1.7000000000000002,2.3,dod20,16,1
0,hmsl_paperclip-1616,gpt3-ada,hmslUUx7idJG,paperclip,3.3,2.7,hmsl,18,1
0,dod20_shovel-5130,gpt3-ada,dod2078,shovel,4.0,3.0,dod20,22,1
0,motesf_bottle-66c7,gpt3-ada,motesf96da,bottle,1.9,2.7,motesf,16,1
0,dod20_shovel-674c,gpt3-ada,dod2047,shovel,1.8,2.7,dod20,16,1
0,motesf_spoon-ab3b,gpt3-ada,motesf502e,spoon,2.4,3.0,motesf,24,1
0,hmsl_paperclip-3505,gpt3-ada,hmsl3N1tv1g7,paperclip,2.5,2.7,hmsl,19,1
0,motesf_spoon-65f0,gpt3-ada,motesfc042,spoon,3.6,3.3,motesf,51,1
0,hmsl_paperclip-f4e7,gpt3-ada,hmsl3fPP7hT0,paperclip,2.5,2.7,hmsl,22,1
0,dod20_pants-9470,gpt3-ada,dod2063,pants,3.3,2.1,dod20,15,1
0,dod20_pants-669f,gpt3-ada,dod2034,pants,3.5,2.4,dod20,15,1
0,dod20_pants-2eb4,gpt3-ada,dod2066,pants,3.5,2.7,dod20,15,1
0,hmsl_paperclip-3647,gpt3-ada,hmslac93CkSi,paperclip,3.2,2.1,hmsl,18,1
0,dod20_shovel-77c0,gpt3-ada,dod2015,shovel,3.0,3.0,dod20,28,1
0,hmsl_paperclip-516a,gpt3-ada,hmslLcB8W68g,paperclip,3.2,3.0,hmsl,17,1
0,dod20_bottle-c179,gpt3-ada,dod2081,bottle,1.2,1.7,dod20,16,1
0,dod20_pants-0e82,gpt3-ada,dod2044,pants,3.5,3.0,dod20,19,1
0,motesf_spoon-79ee,gpt3-ada,motesf41f1,spoon,2.4,2.7,motesf,22,1
0,dod20_shovel-0cf5,gpt3-ada,dod2034,shovel,3.3,2.7,dod20,16,1
0,dod20_bottle-ed39,gpt3-ada,dod2012,bottle,3.5,3.0,dod20,18,1
0,hmsl_paperclip-659e,gpt3-ada,hmslRW7306rQ,paperclip,2.2,2.7,hmsl,20,1
0,dod20_bottle-c8a0,gpt3-ada,dod2064,bottle,3.7,3.3,dod20,16,1
0,hmsl_paperclip-fb0f,gpt3-ada,hmslC0fi1Rtn,paperclip,2.3,2.1,hmsl,18,1
0,dod20_bottle-cd30,gpt3-ada,dod2062,bottle,1.2,1.0,dod20,16,1
0,hmsl_paperclip-49b8,gpt3-ada,hmslwl41F5Rd,paperclip,4.0,2.7,hmsl,19,1
0,dod20_shovel-b678,gpt3-ada,dod206,shovel,2.0,3.0,dod20,16,1
0,hmsl_paperclip-9aff,gpt3-ada,hmsljZeyKHnS,paperclip,2.0,2.7,hmsl,19,1
0,hmsl_paperclip-10db,gpt3-ada,hmslb3AN0bjD,paperclip,1.5,2.4,hmsl,19,1
0,dod20_shovel-8e6a,gpt3-ada,dod2050,shovel,2.8,3.5,dod20,22,1
0,dod20_pants-dd4e,gpt3-ada,dod2023,pants,1.5,2.4,dod20,25,1
0,dod20_bottle-28a7,gpt3-ada,dod2056,bottle,3.2,2.3,dod20,17,1
0,dod20_pants-ff97,gpt3-ada,dod2043,pants,2.5,2.7,dod20,18,1
0,motesp-g1_bottle-7OJ,gpt3-ada,7OJ,bottle,3.0,3.0,motesp,19,1
0,hmsl_paperclip-6a1f,gpt3-ada,hmslJxuQ6c1f,paperclip,3.3,2.7,hmsl,16,1
0,motesf_spoon-e8c6,gpt3-ada,motesfb83a,spoon,3.3,4.0,motesf,44,1
0,dod20_pants-9d86,gpt3-ada,dod206,pants,2.7,3.0,dod20,14,1
0,dod20_shovel-5618,gpt3-ada,dod2026,shovel,3.0,2.7,dod20,16,1
0,hmsl_paperclip-f961,gpt3-ada,hmslMzKGrHfk,paperclip,2.0,3.0,hmsl,16,1
0,motesf_bottle-9cd0,gpt3-ada,motesf6364,bottle,3.0,4.0,motesf,16,1
0,hmsl_paperclip-1e49,gpt3-ada,hmsl9Vtree6i,paperclip,3.2,2.7,hmsl,17,1
0,dod20_shovel-c44b,gpt3-ada,dod2057,shovel,3.3,3.0,dod20,16,1
0,dod20_shovel-9566,gpt3-ada,dod2071,shovel,3.5,2.7,dod20,29,1
0,dod20_pants-47e8,gpt3-ada,dod2013,pants,2.5,2.1,dod20,19,1
0,hmsl_paperclip-a35d,gpt3-ada,hmsl1hb56yYu,paperclip,3.0,2.7,hmsl,17,1
0,dod20_pants-23a8,gpt3-ada,dod2053,pants,2.3,2.7,dod20,13,1
0,dod20_shovel-47eb,gpt3-ada,dod2052,shovel,4.2,3.3,dod20,19,1
0,motesf_spoon-bfe1,gpt3-ada,motesfc52f,spoon,2.4,2.7,motesf,22,1
0,hmsl_paperclip-49ef,gpt3-ada,hmslAjzQ485d,paperclip,2.0,3.0,hmsl,23,1
0,hmsl_paperclip-70d0,gpt3-ada,hmsluirSLy6r,paperclip,3.3,1.6,hmsl,15,1
0,dod20_bottle-e332,gpt3-ada,dod2080,bottle,3.3,2.7,dod20,17,1
0,motesf_spoon-8e03,gpt3-ada,motesf084b,spoon,1.9,1.7,motesf,16,1
0,hmsl_paperclip-bfdf,gpt3-ada,hmsly86m7fS0,paperclip,2.0,2.7,hmsl,16,1
0,motesf_spoon-905a,gpt3-ada,motesfca46,spoon,2.7,3.0,motesf,29,1
0,motesf_spoon-12b8,gpt3-ada,motesf5823,spoon,2.4,2.7,motesf,16,1
0,hmsl_paperclip-3fbd,gpt3-ada,hmslUUCR5rl5,paperclip,2.3,2.7,hmsl,17,1
0,dod20_pants-5d14,gpt3-ada,dod2024,pants,2.5,2.1,dod20,16,1
0,hmsl_paperclip-bda8,gpt3-ada,hmsliVOZgWb9,paperclip,1.0,1.3,hmsl,18,1
0,motesf_spoon-2327,gpt3-ada,motesf539f,spoon,3.6,3.0,motesf,15,1
0,motesf_spoon-6803,gpt3-ada,motesfec5d,spoon,2.1,1.3,motesf,18,1
0,dod20_pants-8a4d,gpt3-ada,dod2054,pants,3.0,3.0,dod20,14,1
0,dod20_pants-ee16,gpt3-ada,dod2032,pants,3.3,3.0,dod20,15,1
0,hmsl_paperclip-2ef0,gpt3-ada,hmsl9Ip75teO,paperclip,2.5,3.3,hmsl,25,1
0,hmsl_paperclip-d3fa,gpt3-ada,hmslhMD9Qw58,paperclip,2.0,3.0,hmsl,21,1
0,hmsl_paperclip-3045,gpt3-ada,hmslg5uvlF2v,paperclip,1.0,1.0,hmsl,16,1
0,hmsl_paperclip-ec7b,gpt3-ada,hmsl0BXXso67,paperclip,3.5,2.7,hmsl,19,1
0,motesf_spoon-6dec,gpt3-ada,motesfdb8e,spoon,2.1,2.7,motesf,15,1
0,dod20_bottle-bf4f,gpt3-ada,dod2073,bottle,4.3,2.7,dod20,16,1
0,motesf_spoon-cc2b,gpt3-ada,motesfe379,spoon,2.4,2.7,motesf,27,1
0,hmsl_paperclip-452e,gpt3-ada,hmsl6EcRhhAL,paperclip,2.3,2.7,hmsl,16,1
0,hmsl_paperclip-0beb,gpt3-ada,hmslM826NWy8,paperclip,2.0,2.1,hmsl,17,1
0,hmsl_paperclip-555d,gpt3-ada,hmsl3drmN5S2,paperclip,2.0,3.0,hmsl,19,1
0,hmsl_paperclip-8883,gpt3-ada,hmslO3A01apk,paperclip,2.5,3.0,hmsl,14,1
0,hmsl_paperclip-bdcf,gpt3-ada,hmsllGi8mYM4,paperclip,2.0,3.0,hmsl,22,1
0,dod20_shovel-cd11,gpt3-ada,dod2013,shovel,2.5,2.7,dod20,19,1
0,hmsl_paperclip-9320,gpt3-ada,hmsluirMt5sS,paperclip,2.2,1.6,hmsl,15,1
0,motesf_spoon-1fb4,gpt3-ada,motesf47d1,spoon,2.4,4.1,motesf,32,1
0,hmsl_paperclip-3f4d,gpt3-ada,hmslD51VgBRW,paperclip,2.2,1.6,hmsl,15,1
0,hmsl_paperclip-edd4,gpt3-ada,hmsllGi8mYM4,paperclip,1.8,3.0,hmsl,25,1
0,motesp-g1_spoon-22BS,gpt3-ada,22BS,spoon,3.4,1.7,motesp,25,1
0,motesf_spoon-f0e0,gpt3-ada,motesf1700,spoon,2.4,3.0,motesf,25,1
0,hmsl_paperclip-3e7b,gpt3-ada,hmslM826NWy8,paperclip,3.3,2.1,hmsl,15,1
0,dod20_shovel-8f9d,gpt3-ada,dod2065,shovel,3.7,3.5,dod20,17,1
0,motesf_bottle-05e3,gpt3-ada,motesfc9f0,bottle,4.1,4.0,motesf,21,1
0,dod20_bottle-7869,gpt3-ada,dod206,bottle,3.3,3.0,dod20,17,1
0,hmsl_paperclip-ffa4,gpt3-ada,hmsls01B0XS8,paperclip,3.0,2.7,hmsl,33,1
0,motesp-g1_bottle-8OO,gpt3-ada,8OO,bottle,3.2,4.0,motesp,39,1
0,dod20_bottle-dd2f,gpt3-ada,dod2032,bottle,3.0,3.3,dod20,17,1
0,motesf_bottle-8ad7,gpt3-ada,motesf5737,bottle,3.0,4.0,motesf,29,1
0,dod20_bottle-8c78,gpt3-ada,dod2038,bottle,1.0,1.3,dod20,18,1
0,hmsl_paperclip-582a,gpt3-ada,hmslKf5hYM86,paperclip,2.0,2.7,hmsl,15,1
0,hmsl_paperclip-b543,gpt3-ada,hmsl2vKh22Tq,paperclip,1.9,2.1,hmsl,14,1
0,dod20_pants-bc3a,gpt3-ada,dod2081,pants,2.2,2.7,dod20,15,1
0,dod20_shovel-052b,gpt3-ada,dod2016,shovel,3.2,2.7,dod20,23,1
0,hmsl_paperclip-30b5,gpt3-ada,hmslLUdy216o,paperclip,3.8,3.0,hmsl,18,1
0,motesf_bottle-29f7,gpt3-ada,motesf7588,bottle,2.7,3.0,motesf,33,1
0,dod20_bottle-5d89,gpt3-ada,dod2025,bottle,1.0,1.0,dod20,16,1
0,dod20_bottle-8c7c,gpt3-ada,dod2082,bottle,1.0,1.0,dod20,16,1
0,hmsl_paperclip-c063,gpt3-ada,hmsls01B0XS8,paperclip,2.2,2.7,hmsl,18,1
0,dod20_pants-5854,gpt3-ada,dod2063,pants,3.0,1.6,dod20,14,1
0,hmsl_paperclip-48e2,gpt3-ada,hmsl3fDKk8eo,paperclip,2.5,2.7,hmsl,14,1
0,dod20_pants-09b1,gpt3-ada,dod2048,pants,2.5,2.7,dod20,14,1
0,dod20_bottle-884d,gpt3-ada,dod2082,bottle,2.7,2.3,dod20,16,1
0,motesf_spoon-c876,gpt3-ada,motesfc81e,spoon,2.7,2.7,motesf,18,1
0,hmsl_paperclip-7470,gpt3-ada,hmsly5XIy25u,paperclip,2.3,2.7,hmsl,15,1
0,motesf_bottle-3f27,gpt3-ada,motesf8e98,bottle,3.6,4.0,motesf,30,1
0,hmsl_paperclip-ecb5,gpt3-ada,hmslhj8bSQrN,paperclip,2.5,3.0,hmsl,17,1
0,dod20_pants-999f,gpt3-ada,dod2089,pants,1.7000000000000002,2.4,dod20,17,1
0,motesf_bottle-1f9b,gpt3-ada,motesf20f0,bottle,1.9,2.3,motesf,21,1
0,dod20_pants-fde1,gpt3-ada,dod209,pants,1.3,1.6,dod20,16,1
0,dod20_bottle-df78,gpt3-ada,dod2053,bottle,3.5,2.7,dod20,16,1
0,dod20_shovel-e228,gpt3-ada,dod2072,shovel,1.0,1.3,dod20,19,1
0,hmsl_paperclip-e43c,gpt3-ada,hmsl1xS08G27,paperclip,4.0,3.0,hmsl,17,1
0,motesf_bottle-a9f4,gpt3-ada,motesf2723,bottle,1.9,2.3,motesf,19,1
0,dod20_bottle-e363,gpt3-ada,dod2054,bottle,2.7,2.3,dod20,20,1
0,dod20_pants-d3f2,gpt3-ada,dod2012,pants,3.0,3.6,dod20,14,1
0,dod20_pants-09ee,gpt3-ada,dod2019,pants,4.3,3.0,dod20,16,1
0,dod20_shovel-a3e8,gpt3-ada,dod2046,shovel,1.5,2.5,dod20,16,1
0,dod20_shovel-d166,gpt3-ada,dod2087,shovel,4.0,2.7,dod20,15,1
0,dod20_bottle-9109,gpt3-ada,dod2055,bottle,2.5,2.7,dod20,16,1
0,dod20_bottle-25f0,gpt3-ada,dod2029,bottle,1.0,1.2,dod20,18,1
0,hmsl_paperclip-a838,gpt3-ada,hmslac93CkSi,paperclip,2.0,3.0,hmsl,17,1
0,hmsl_paperclip-69f3,gpt3-ada,hmslHC0uORy6,paperclip,2.3,2.4,hmsl,18,1
0,dod20_pants-b993,gpt3-ada,dod2077,pants,1.0,1.3,dod20,14,1
0,hmsl_paperclip-81b4,gpt3-ada,hmsl6K46lbH7,paperclip,3.0,1.3,hmsl,15,1
0,hmsl_paperclip-7878,gpt3-ada,hmslv913q7UQ,paperclip,2.0,2.1,hmsl,21,1
0,hmsl_paperclip-a76b,gpt3-ada,hmslopxAEih3,paperclip,1.5,3.0,hmsl,19,1
0,motesf_spoon-67a9,gpt3-ada,motesf698d,spoon,2.7,3.0,motesf,16,1
0,dod20_shovel-3029,gpt3-ada,dod202,shovel,2.8,2.3,dod20,17,1
0,hmsl_paperclip-5b37,gpt3-ada,hmsl4adIFJkZ,paperclip,2.3,2.7,hmsl,18,1
0,hmsl_paperclip-8af7,gpt3-ada,hmslJxuQ6c1f,paperclip,1.0,1.3,hmsl,16,1
0,motesf_spoon-c578,gpt3-ada,motesf4734,spoon,1.6,1.7,motesf,26,1
0,hmsl_paperclip-c733,gpt3-ada,hmslKxZ68Dlf,paperclip,1.0,1.6,hmsl,15,1
0,hmsl_paperclip-48e1,gpt3-ada,hmslv1f48OH2,paperclip,1.0,2.1,hmsl,16,1
0,hmsl_paperclip-6f9a,gpt3-ada,hmslDw04qHCX,paperclip,2.0,2.7,hmsl,17,1
0,dod20_bottle-c0c2,gpt3-ada,dod2035,bottle,1.0,1.0,dod20,16,1
0,hmsl_paperclip-5fb2,gpt3-ada,hmsl3fPP7hT0,paperclip,2.2,2.4,hmsl,25,1
0,motesf_bottle-72ed,gpt3-ada,motesf3416,bottle,3.0,3.0,motesf,23,1
0,hmsl_paperclip-7a34,gpt3-ada,hmslO3A01apk,paperclip,3.0,2.1,hmsl,17,1
0,motesf_spoon-604a,gpt3-ada,motesff766,spoon,2.7,3.0,motesf,15,1
0,hmsl_paperclip-c6f9,gpt3-ada,hmslFh8745VU,paperclip,1.0,1.6,hmsl,19,1
0,hmsl_paperclip-85d5,gpt3-ada,hmslbCCPp06L,paperclip,1.8,2.7,hmsl,15,1
0,hmsl_paperclip-c14d,gpt3-ada,hmsliC3RI2p2,paperclip,2.0,2.7,hmsl,15,1
0,motesf_spoon-5631,gpt3-ada,motesfc0c7,spoon,2.4,1.7,motesf,20,1
0,dod20_shovel-a786,gpt3-ada,dod2090,shovel,3.0,2.0,dod20,17,1
0,dod20_pants-7b52,gpt3-ada,dod2088,pants,3.7,3.0,dod20,15,1
0,hmsl_paperclip-7fd4,gpt3-ada,hmsljabz8ZMA,paperclip,2.3,2.4,hmsl,17,1
0,dod20_pants-916f,gpt3-ada,dod201,pants,2.5,2.4,dod20,14,1
0,hmsl_paperclip-7a2a,gpt3-ada,hmsl4e855288,paperclip,2.0,2.7,hmsl,17,1
0,motesf_bottle-1908,gpt3-ada,motesf65de,bottle,2.7,1.7,motesf,16,1
0,hmsl_paperclip-8efb,gpt3-ada,hmslT7n32j0J,paperclip,1.8,3.0,hmsl,16,1
0,hmsl_paperclip-ff89,gpt3-ada,hmslG63FgMsT,paperclip,1.0,1.6,hmsl,14,1
0,motesf_spoon-0b6d,gpt3-ada,motesf13fe,spoon,2.4,3.0,motesf,17,1
0,dod20_bottle-0362,gpt3-ada,dod2073,bottle,3.5,2.7,dod20,14,1
0,hmsl_paperclip-d6b4,gpt3-ada,hmsluirSLy6r,paperclip,2.5,3.3,hmsl,18,1
0,hmsl_paperclip-2679,gpt3-ada,hmslUBn73eP3,paperclip,3.0,2.7,hmsl,17,1
0,hmsl_paperclip-c286,gpt3-ada,hmsl1S8A5eB9,paperclip,2.8,2.7,hmsl,16,1
0,hmsl_paperclip-60a5,gpt3-ada,hmslR0U9X8AP,paperclip,2.8,2.7,hmsl,18,1
0,hmsl_paperclip-7366,gpt3-ada,hmslTz3xw8MP,paperclip,2.5,2.1,hmsl,17,1
0,dod20_bottle-e5fd,gpt3-ada,dod2022,bottle,3.3,1.7,dod20,14,1
0,hmsl_paperclip-518c,gpt3-ada,hmslb2fcis6W,paperclip,2.3,2.1,hmsl,20,1
0,dod20_bottle-497f,gpt3-ada,dod2011,bottle,1.0,1.0,dod20,16,1
0,hmsl_paperclip-58d8,gpt3-ada,hmslW8K1dDJu,paperclip,2.8,3.6,hmsl,20,1
0,motesf_spoon-7689,gpt3-ada,motesf4f6f,spoon,3.6,3.0,motesf,34,1
0,dod20_bottle-48a4,gpt3-ada,dod2066,bottle,3.0,2.3,dod20,17,1
0,hmsl_paperclip-e475,gpt3-ada,hmslV8mxLJpC,paperclip,2.0,3.0,hmsl,19,1
0,dod20_pants-8501,gpt3-ada,dod2041,pants,3.2,3.0,dod20,16,1
0,hmsl_paperclip-181a,gpt3-ada,hmslVRjUpNjw,paperclip,2.5,2.7,hmsl,18,1
0,hmsl_paperclip-d05a,gpt3-ada,hmslWzURBE7G,paperclip,2.5,3.0,hmsl,17,1
0,hmsl_paperclip-70b7,gpt3-ada,hmslxW7eohB9,paperclip,1.7000000000000002,1.6,hmsl,17,1
0,dod20_bottle-d7c8,gpt3-ada,dod2078,bottle,3.8,4.3,dod20,21,1
0,motesf_bottle-9cd3,gpt3-ada,motesf158f,bottle,1.6,1.0,motesf,19,1
0,dod20_pants-ece7,gpt3-ada,dod203,pants,2.3,3.3,dod20,16,1
0,dod20_bottle-2cae,gpt3-ada,dod2087,bottle,4.0,3.3,dod20,23,1
0,hmsl_paperclip-50c3,gpt3-ada,hmsls9s2shYZ,paperclip,2.5,3.9,hmsl,18,1
0,hmsl_paperclip-c602,gpt3-ada,hmslRW7306rQ,paperclip,1.0,1.3,hmsl,16,1
0,motesf_spoon-91e2,gpt3-ada,motesfc8ff,spoon,3.6,2.7,motesf,15,1
0,hmsl_paperclip-f84c,gpt3-ada,hmslLUdy216o,paperclip,3.2,2.7,hmsl,20,1
0,dod20_shovel-accf,gpt3-ada,dod2046,shovel,1.0,1.7,dod20,16,1
0,hmsl_paperclip-368f,gpt3-ada,hmslmhcrc4iq,paperclip,2.0,3.0,hmsl,16,1
0,dod20_pants-540f,gpt3-ada,dod2092,pants,3.8,3.6,dod20,20,1
0,dod20_shovel-59f1,gpt3-ada,dod201,shovel,2.3,3.0,dod20,16,1
0,dod20_shovel-b322,gpt3-ada,dod2052,shovel,4.2,2.7,dod20,17,1
0,hmsl_paperclip-6b7d,gpt3-ada,hmslb93mLY15,paperclip,1.9,3.0,hmsl,15,1
0,motesf_bottle-3a21,gpt3-ada,motesf1679,bottle,3.3,3.3,motesf,42,1
0,hmsl_paperclip-7508,gpt3-ada,hmslUUuMg7dW,paperclip,2.3,2.1,hmsl,21,1
0,motesf_spoon-8752,gpt3-ada,motesf7ef6,spoon,3.0,2.7,motesf,18,1
0,hmsl_paperclip-011f,gpt3-ada,hmslbtcTmH43,paperclip,3.0,3.0,hmsl,43,1
0,dod20_pants-5173,gpt3-ada,dod2058,pants,3.0,3.0,dod20,17,1
0,dod20_shovel-87a2,gpt3-ada,dod2087,shovel,4.3,3.0,dod20,19,1
0,hmsl_paperclip-b6d1,gpt3-ada,hmslPaK7pL8a,paperclip,2.0,2.4,hmsl,22,1
0,dod20_shovel-b56c,gpt3-ada,dod2038,shovel,1.0,2.0,dod20,19,1
0,dod20_pants-be25,gpt3-ada,dod2034,pants,4.5,3.0,dod20,14,1
0,motesf_spoon-0e15,gpt3-ada,motesf3636,spoon,2.1,2.7,motesf,15,1
0,dod20_shovel-fea7,gpt3-ada,dod2085,shovel,2.5,2.3,dod20,16,1
