,id,model,participant,prompt,target,predicted,src,split,question,response,response_num
2421,motesf_spoon-4f38,SemDis_MEAN,motesf33e7,spoon,2.7,0.61219,motesf,gt_byprompt,What is a surprising use for a SPOON?,a bowl,7
2422,motesf_spoon-a6d3,SemDis_MEAN,motesf839a,spoon,1.9,0.90866,motesf,gt_byprompt,What is a surprising use for a SPOON?,you can eat candy with it,3
2423,hmsl_paperclip-706f,SemDis_MEAN,hmslww8QYGoO,paperclip,2.0,0.95034,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,tree ornament hook,6.0
2424,hmsl_paperclip-60e3,SemDis_MEAN,hmslb3AN0bjD,paperclip,1.0,1.10962,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hold Paper together ,1.0
2425,hmsl_paperclip-2aac,SemDis_MEAN,hmslvr0PJxJh,paperclip,2.2,1.06556,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To make a necklace ,3.0
2426,dod20_pants-0293,SemDis_MEAN,dod2059,pants,3.0,0.83423,dod20,gt_byprompt,What is a surprising use for PANTS?,shade,2
2427,hmsl_paperclip-c6b1,SemDis_MEAN,hmsll66h8TSK,paperclip,2.5,1.07933,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,DVD drive opener,11.0
2428,motesp-g1_bottle-26YK,SemDis_MEAN,26YK,bottle,3.2,0.93223,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,Put some soil in the bottle and then you can put a plant to grow inside of your bottle,
2429,motesf_bottle-87fc,SemDis_MEAN,motesf13f9,bottle,3.9,1.02469,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,communicators,5
2430,dod20_shovel-f1cf,SemDis_MEAN,dod202,shovel,1.5,0.84066,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,to shovel coal in an old-time train,4
2431,hmsl_paperclip-6c10,SemDis_MEAN,hmslUUx7idJG,paperclip,2.0,1.01026,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,unclog something,5.0
2432,hmsl_paperclip-fb5d,SemDis_MEAN,hmsl4RcV7Sp1,paperclip,2.2,0.9322,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,jewelry/necklace,8.0
2433,motesf_bottle-253b,SemDis_MEAN,motesfec5d,bottle,2.1,0.98014,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,flipping the bottle,2
2434,dod20_pants-5d6a,SemDis_MEAN,dod2053,pants,2.8,0.42691,dod20,gt_byprompt,What is a surprising use for PANTS?,socks,14
2435,hmsl_paperclip-dcc4,SemDis_MEAN,hmslF3E7d323,paperclip,2.0,1.09247,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,key,2.0
2436,dod20_bottle-4abc,SemDis_MEAN,dod2090,bottle,3.5,1.00184,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,flip game,6
2437,motesp-g1_bottle-34HA,SemDis_MEAN,34HA,bottle,4.3,0.98203,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,A surprising use for a bottle would be to cut out some of the plastic and turn it into a phone stand,
2438,motesf_spoon-ee00,SemDis_MEAN,motesfc5ff,spoon,2.7,0.85573,motesf,gt_byprompt,What is a surprising use for a SPOON?,Flicking it,8
2439,motesf_spoon-2bdc,SemDis_MEAN,motesf0252,spoon,3.9,0.94563,motesf,gt_byprompt,What is a surprising use for a SPOON?,"a clear plastic spoon, melt some parts, put them together, and use it as glasses!!!",8
2440,hmsl_paperclip-114f,SemDis_MEAN,hmsl2U79djJ6,paperclip,2.5,0.98805,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to hang christmas ornament,4.0
2441,motesf_spoon-c530,SemDis_MEAN,motesf3ad7,spoon,1.9,0.821,motesf,gt_byprompt,What is a surprising use for a SPOON?,you use a spoon to eat,2
2442,dod20_bottle-d088,SemDis_MEAN,dod2080,bottle,3.7,1.04313,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,break it as use as sharp weapon,3
2443,dod20_shovel-eeae,SemDis_MEAN,dod2064,shovel,3.0,1.0175,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,measuring tool,5
2444,motesf_spoon-7223,SemDis_MEAN,motesf57ae,spoon,3.6,0.96956,motesf,gt_byprompt,What is a surprising use for a SPOON?,using it as a popsicle stick if you're making your own popsicle,5
2445,hmsl_paperclip-189d,SemDis_MEAN,hmsl435BgI61,paperclip,1.5,1.0718,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clean a surfa,7.0
2446,hmsl_paperclip-bfab,SemDis_MEAN,hmsltt22103X,paperclip,3.3,1.05139,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Reset electronic device,2.0
2447,dod20_bottle-8dd3,SemDis_MEAN,dod2043,bottle,3.0,0.96131,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,cut up for crafts like pencil holders and such,5
2448,hmsl_paperclip-4a24,SemDis_MEAN,hmslSp2k68mD,paperclip,2.3,0.95617,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clean out fingernails,4.0
2449,hmsl_paperclip-2b62,SemDis_MEAN,hmsl5GS33saU,paperclip,2.0,0.8404,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to hang stuff on the wall,4.0
2450,motesf_bottle-71d3,SemDis_MEAN,motesf9de6,bottle,2.1,0.95058,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,bonk it on your head for relaxation,8
2451,motesf_bottle-6ea0,SemDis_MEAN,motesf42a0,bottle,3.6,0.901,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,make your bike sound like a motor engine by cutting it and putting it on the wheel,2
2452,dod20_bottle-c7e8,SemDis_MEAN,dod207,bottle,1.0,0.48543,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,drink,0
2453,hmsl_paperclip-bf04,SemDis_MEAN,hmslvWx8G5y2,paperclip,2.8,0.79996,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Pick up a piece of paper with the end,4.0
2454,hmsl_paperclip-d217,SemDis_MEAN,hmslD9ZeYC3r,paperclip,2.8,0.87991,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,a short for a circuit,6.0
2455,dod20_bottle-e41b,SemDis_MEAN,dod2064,bottle,2.2,0.96962,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,soap dispenser,2
2456,hmsl_paperclip-8197,SemDis_MEAN,hmslYFPUia8r,paperclip,2.5,0.88048,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Art and crafts,2.0
2457,hmsl_paperclip-7df6,SemDis_MEAN,hmslt7SqCvg4,paperclip,2.5,0.91275,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,spray bottle unclogger,3.0
2458,dod20_pants-1fb8,SemDis_MEAN,dod2048,pants,2.2,0.91465,dod20,gt_byprompt,What is a surprising use for PANTS?,motivation,4
2459,dod20_bottle-db3e,SemDis_MEAN,dod2046,bottle,2.5,1.02531,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,save coins in,6
2460,hmsl_paperclip-11eb,SemDis_MEAN,hmslKf5hYM86,paperclip,2.5,0.98365,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Fingernail cleaner,1.0
2461,hmsl_paperclip-139d,SemDis_MEAN,hmsl9Vtree6i,paperclip,2.5,0.9086,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,wall organizer,2.0
2462,hmsl_paperclip-fbed,SemDis_MEAN,hmsl128l3MK0,paperclip,2.3,0.87688,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hang something with it,7.0
2463,dod20_bottle-2123,SemDis_MEAN,dod2090,bottle,1.0,0.98373,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,refill drinks,2
2464,hmsl_paperclip-84b3,SemDis_MEAN,hmsl1aF77W6m,paperclip,3.0,1.09671,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use tip to scrape things for cleaning,3.0
2465,hmsl_paperclip-15bd,SemDis_MEAN,hmsll66h8TSK,paperclip,2.2,0.97705,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To make pixel holes in paper,7.0
2466,hmsl_paperclip-ebfc,SemDis_MEAN,hmslWEM1cAry,paperclip,3.3,1.06704,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use it to poke small buttons like reset buttons,3.0
2467,hmsl_paperclip-88d3,SemDis_MEAN,hmslmmD57gcr,paperclip,1.5,1.09485,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,access a small whole,3.0
2468,dod20_bottle-2c83,SemDis_MEAN,dod2052,bottle,1.2,0.94539,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,reuse for drinking container,1
2469,dod20_pants-a5c6,SemDis_MEAN,dod204,pants,2.5,0.78023,dod20,gt_byprompt,What is a surprising use for PANTS?,bandages,1
2470,dod20_shovel-751a,SemDis_MEAN,dod2074,shovel,3.0,1.01486,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,cutting device,2
2471,dod20_shovel-0d59,SemDis_MEAN,dod2060,shovel,2.5,0.95633,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,striking,1
2472,dod20_pants-53e8,SemDis_MEAN,dod2043,pants,1.0,0.75212,dod20,gt_byprompt,What is a surprising use for PANTS?,stuff for a,7
2473,hmsl_paperclip-1793,SemDis_MEAN,hmslRqMKS495,paperclip,1.8,0.79138,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,money clip,2.0
2474,motesf_bottle-cf6b,SemDis_MEAN,motesf289d,bottle,3.0,1.00685,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a lava lamp.,7
2475,hmsl_paperclip-007b,SemDis_MEAN,hmslwl41F5Rd,paperclip,2.2,0.94753,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hair accessory,7.0
2476,dod20_bottle-638a,SemDis_MEAN,dod2066,bottle,3.2,1.00896,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to hold a bug,3
2477,motesf_bottle-123f,SemDis_MEAN,motesf45c4,bottle,3.0,0.85578,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,eat it,3
2478,dod20_bottle-aab6,SemDis_MEAN,dod2018,bottle,3.2,0.9513,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,build a ship inside of it,1
2479,hmsl_paperclip-84d5,SemDis_MEAN,hmsl9mlyecrJ,paperclip,4.0,1.09064,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,wrap around a pencil to make a spring,4.0
2480,dod20_shovel-ec88,SemDis_MEAN,dod2015,shovel,1.8,0.99946,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use it to pick up animal waste,4
2481,motesf_spoon-ea8b,SemDis_MEAN,motesff340,spoon,1.9,1.0112,motesf,gt_byprompt,What is a surprising use for a SPOON?,you can eat with it,1
2482,dod20_bottle-0468,SemDis_MEAN,dod2054,bottle,3.0,1.05175,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,build a ship in it,10
2483,motesf_bottle-a345,SemDis_MEAN,motesff61d,bottle,3.3,1.01317,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut it in half and flip the top piece over and put it on the other piece and use it as a dispenser.,5
2484,hmsl_paperclip-cd92,SemDis_MEAN,hmslFh8745VU,paperclip,3.3,0.8714,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Can be used to give weight to a paper toy,8.0
2485,hmsl_paperclip-b24d,SemDis_MEAN,hmslc62vD57c,paperclip,2.2,0.84384,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Pick at things,2.0
2486,motesf_spoon-b9a6,SemDis_MEAN,motesff61d,spoon,4.1,1.01534,motesf,gt_byprompt,What is a surprising use for a SPOON?,bend it and use it to hang up your keys.,4
2487,dod20_pants-06c5,SemDis_MEAN,dod2084,pants,3.2,0.98331,dod20,gt_byprompt,What is a surprising use for PANTS?,use as a tourniquet,1
2488,motesf_bottle-54d8,SemDis_MEAN,motesf3636,bottle,2.7,1.01683,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,baseball bat,6
2489,motesf_spoon-264b,SemDis_MEAN,motesf9872,spoon,2.7,0.98186,motesf,gt_byprompt,What is a surprising use for a SPOON?,to bend it and make art with it,1
2490,dod20_bottle-fc1b,SemDis_MEAN,dod2038,bottle,1.5,1.0175,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,to feed a baby,4
2491,hmsl_paperclip-fa0b,SemDis_MEAN,hmslV8mxLJpC,paperclip,2.2,0.94194,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To use as a barrett,2.0
2492,hmsl_paperclip-abc6,SemDis_MEAN,hmsl3KwNtbkQ,paperclip,1.5,0.89926,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,MAKE A CHAIN,2.0
2493,dod20_shovel-2929,SemDis_MEAN,dod2092,shovel,3.0,1.00825,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,use as a weapon,0
2494,motesf_spoon-fcbe,SemDis_MEAN,motesf060a,spoon,2.7,0.96512,motesf,gt_byprompt,What is a surprising use for a SPOON?,to use it as a pumpkin seed scraper,7
2495,motesf_spoon-b181,SemDis_MEAN,motesf5878,spoon,3.0,0.90224,motesf,gt_byprompt,What is a surprising use for a SPOON?,a lock,7
2496,motesf_bottle-3d9f,SemDis_MEAN,motesf93db,bottle,2.7,0.85029,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you can fill the bottle with candy and eat the candy out of the bottle.,8
2497,dod20_pants-adda,SemDis_MEAN,dod202,pants,1.0,0.9455,dod20,gt_byprompt,What is a surprising use for PANTS?,to protect the legs from the elements,3
2498,hmsl_paperclip-6e17,SemDis_MEAN,hmslWzURBE7G,paperclip,2.5,1.08241,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Quick fix for a slipping zipper,4.0
2499,motesf_bottle-4300,SemDis_MEAN,motesfb53b,bottle,3.0,1.05753,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,maybe to cut it in half and use it to hold markers.,8
2500,dod20_bottle-42e1,SemDis_MEAN,dod2073,bottle,4.2,1.02158,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,ant home,4
2501,hmsl_paperclip-4940,SemDis_MEAN,hmslT7PsWT76,paperclip,2.5,1.09017,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,artwork when used with hundreds of them,5.0
2502,motesp-g1_bottle-19HO,SemDis_MEAN,19HO,bottle,3.9,1.03916,motesp,gt_byprompt,What is a surprising use for a BOTTLE?,Cut it into pieces and use it a space helmet for a toy or stuffed animal.,
2503,hmsl_paperclip-a2a1,SemDis_MEAN,hmslD9ZeYC3r,paperclip,2.0,0.91425,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,a lock pick,2.0
2504,dod20_bottle-4e93,SemDis_MEAN,dod2022,bottle,3.3,1.04513,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,hit something,1
2505,hmsl_paperclip-b022,SemDis_MEAN,hmslTz3xw8MP,paperclip,2.2,0.97179,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,ornament holder,8.0
2506,dod20_shovel-3572,SemDis_MEAN,dod2025,shovel,2.0,1.03801,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,to beat cement,0
2507,hmsl_paperclip-cbf4,SemDis_MEAN,hmslzdyei4a2,paperclip,2.1,0.99325,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,jewelry,4.0
2508,dod20_bottle-8752,SemDis_MEAN,dod2050,bottle,1.0,0.89434,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,use for storage of beverages,3
2509,dod20_shovel-3813,SemDis_MEAN,dod2085,shovel,3.5,0.81046,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,swing,9
2510,hmsl_paperclip-6f8c,SemDis_MEAN,hmsl888P21nX,paperclip,2.5,,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,unclogger,8.0
2511,dod20_bottle-5541,SemDis_MEAN,dod2011,bottle,1.5,1.0163,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,chill fluids in,4
2512,dod20_shovel-7acb,SemDis_MEAN,dod2077,shovel,1.0,0.70126,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,digger,0
2513,hmsl_paperclip-6294,SemDis_MEAN,hmsl88ft50be,paperclip,3.0,1.07335,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,nail art dotting tool,8.0
2514,dod20_pants-7b1b,SemDis_MEAN,dod2027,pants,2.7,0.92007,dod20,gt_byprompt,What is a surprising use for PANTS?,use them as a makeshift rope to tie something up,5
2515,motesf_bottle-32e6,SemDis_MEAN,motesfe2c4,bottle,1.3,0.91869,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,put your favorite drink in it and take it to school,8
2516,hmsl_paperclip-ecf8,SemDis_MEAN,hmslBaQk6mT1,paperclip,2.3,1.00961,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,reset,4.0
2517,dod20_pants-994c,SemDis_MEAN,dod2047,pants,2.2,1.04655,dod20,gt_byprompt,What is a surprising use for PANTS?,make patches,2
2518,dod20_shovel-7293,SemDis_MEAN,dod2090,shovel,2.0,1.02033,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,beach toy,5
2519,dod20_bottle-62b7,SemDis_MEAN,dod2071,bottle,3.2,0.95484,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,target,6
2520,hmsl_paperclip-94ed,SemDis_MEAN,hmsl1t6sPcAP,paperclip,2.2,0.97479,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hanger,2.0
2521,hmsl_paperclip-2800,SemDis_MEAN,hmslY2cD7y3X,paperclip,2.0,1.10139,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,shape it to do another task,6.0
2522,motesf_spoon-2f8f,SemDis_MEAN,motesf3cec,spoon,3.6,0.79882,motesf,gt_byprompt,What is a surprising use for a SPOON?,glasses,1
2523,dod20_pants-ed00,SemDis_MEAN,dod2032,pants,2.0,0.83108,dod20,gt_byprompt,What is a surprising use for PANTS?,roll or cut into shorts,3
2524,hmsl_paperclip-9873,SemDis_MEAN,hmslVbp87P2F,paperclip,1.8,1.09732,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to hold a book page,3.0
2525,dod20_pants-c229,SemDis_MEAN,dod2039,pants,1.2,0.98397,dod20,gt_byprompt,What is a surprising use for PANTS?,covers our private part,0
2526,motesf_bottle-65f4,SemDis_MEAN,motesf34ed,bottle,3.6,0.91194,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a clock,5
2527,motesf_bottle-abf1,SemDis_MEAN,motesff7e6,bottle,3.0,1.01241,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,you can use a bottle to store slime in or tape the bottle and make it pretty then put beads in it and make music.,3
2528,hmsl_paperclip-8c04,SemDis_MEAN,hmslj2pr9SC4,paperclip,3.0,1.04242,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,as an eye on a snowman,10.0
2529,dod20_shovel-e7fe,SemDis_MEAN,dod208,shovel,2.7,0.87712,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,to kill,1
2530,hmsl_paperclip-82ec,SemDis_MEAN,hmslK5j720Ym,paperclip,2.5,0.89101,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,use to envelop letter,3.0
2531,hmsl_paperclip-fb03,SemDis_MEAN,hmslm77nfH6L,paperclip,2.0,0.98812,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,poke tings,3.0
2532,hmsl_paperclip-90c0,SemDis_MEAN,hmsl1aF77W6m,paperclip,2.0,0.90908,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,chain them together into a link as a game,4.0
2533,hmsl_paperclip-f1e5,SemDis_MEAN,hmslPz7sXT3I,paperclip,1.0,0.86716,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,used to hold papers together,1.0
2534,motesf_spoon-12bf,SemDis_MEAN,motesfd81f,spoon,3.3,0.83669,motesf,gt_byprompt,What is a surprising use for a SPOON?,pencil,7
2535,dod20_shovel-30cc,SemDis_MEAN,dod203,shovel,2.3,0.69772,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,hatchet,4
2536,dod20_shovel-1558,SemDis_MEAN,dod2060,shovel,2.5,0.94165,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,prying,2
2537,hmsl_paperclip-2691,SemDis_MEAN,hmsl0z2AZnax,paperclip,2.1,0.90488,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Unlock a door,2.0
2538,motesf_bottle-5bad,SemDis_MEAN,motesf5ef6,bottle,3.0,0.99539,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,making a bird feeder out of it.,6
2539,hmsl_paperclip-1673,SemDis_MEAN,hmsljZeyKHnS,paperclip,2.0,1.00174,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,dig out splinters 3,3.0
2540,dod20_shovel-f935,SemDis_MEAN,dod2038,shovel,1.0,1.03655,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,to bury things wuith,2
2541,motesf_spoon-3038,SemDis_MEAN,motesfc9f0,spoon,3.6,1.00303,motesf,gt_byprompt,What is a surprising use for a SPOON?,Using it as a tool to fix something,1
2542,dod20_bottle-be93,SemDis_MEAN,dod2076,bottle,4.0,0.89387,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,a light,2
2543,motesf_bottle-79cb,SemDis_MEAN,motesf03c6,bottle,1.9,1.02763,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,put it on your backpack,5
2544,dod20_shovel-0705,SemDis_MEAN,dod2062,shovel,3.5,1.01818,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,using in a parade,3
2545,hmsl_paperclip-2cb7,SemDis_MEAN,hmslP3oBZCkA,paperclip,1.0,1.07078,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,clipping papers together,1.0
2546,hmsl_paperclip-2145,SemDis_MEAN,hmsllGi8mYM4,paperclip,2.5,0.91424,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,open it and re-bend it as a piece of wire for tying,4.0
2547,motesf_bottle-8908,SemDis_MEAN,motesfaab3,bottle,3.0,0.87238,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,I will use the bottle like shoes,6
2548,dod20_shovel-920a,SemDis_MEAN,dod2017,shovel,2.7,0.9382,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,garden decoration,0
2549,dod20_shovel-5103,SemDis_MEAN,dod2048,shovel,3.0,1.03252,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,mile marker,9
2550,hmsl_paperclip-adca,SemDis_MEAN,hmslFdOMf9nm,paperclip,3.5,0.96117,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,miniature slingshot ,5.0
2551,motesf_bottle-8356,SemDis_MEAN,motesf98f1,bottle,3.6,1.04206,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,cut it into a dog,5
2552,hmsl_paperclip-bc1f,SemDis_MEAN,hmslG63FgMsT,paperclip,2.0,0.94898,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,ornament,4.0
2553,dod20_bottle-39eb,SemDis_MEAN,dod2015,bottle,4.5,1.00987,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,leave air in it and use it for a bobber while fishing,6
2554,motesf_bottle-c59b,SemDis_MEAN,motesfcb70,bottle,2.7,1.05042,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,put food into,4
2555,motesf_bottle-2630,SemDis_MEAN,motesf94f6,bottle,3.3,0.78782,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,a hat,5
2556,dod20_pants-a6b1,SemDis_MEAN,dod2083,pants,3.7,0.9556,dod20,gt_byprompt,What is a surprising use for PANTS?,wind tunnel flag,0
2557,motesf_bottle-20ad,SemDis_MEAN,motesff90f,bottle,2.7,0.94942,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,"when halfway full, we can use it as a football.",3
2558,motesf_bottle-5885,SemDis_MEAN,motesfc20a,bottle,3.0,0.93193,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,make a boat for the dolls,6
2559,hmsl_paperclip-9f26,SemDis_MEAN,hmslC0fi1Rtn,paperclip,3.0,0.98349,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Taking out sim card ,4.0
2560,hmsl_paperclip-58a4,SemDis_MEAN,hmsl05atXwmG,paperclip,1.0,1.07625,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Clip paper together,1.0
2561,motesf_spoon-4a78,SemDis_MEAN,motesf7f39,spoon,3.0,0.93665,motesf,gt_byprompt,What is a surprising use for a SPOON?,you can try to stand on it,3
2562,hmsl_paperclip-0660,SemDis_MEAN,hmslHC0uORy6,paperclip,2.0,0.85668,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hang up clothes,3.0
2563,hmsl_paperclip-a9e0,SemDis_MEAN,hmslA26c3z9n,paperclip,3.0,1.02072,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,used to clean out fingernails,3.0
2564,dod20_shovel-24e5,SemDis_MEAN,dod2074,shovel,4.0,0.93531,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,fan,1
2565,hmsl_paperclip-2074,SemDis_MEAN,hmsly89Nm2JI,paperclip,2.1,0.99294,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,hole poker,5.0
2566,hmsl_paperclip-a977,SemDis_MEAN,hmslgEOtW7kc,paperclip,2.0,0.97459,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Wear as an earring,3.0
2567,motesf_spoon-bcf6,SemDis_MEAN,motesffe9f,spoon,1.3,0.79218,motesf,gt_byprompt,What is a surprising use for a SPOON?,cereal,4
2568,motesf_spoon-2939,SemDis_MEAN,motesfa666,spoon,2.7,1.00224,motesf,gt_byprompt,What is a surprising use for a SPOON?,a cannonball so when I put something in it will go flying,3
2569,dod20_pants-7625,SemDis_MEAN,dod2056,pants,3.2,0.58221,dod20,gt_byprompt,What is a surprising use for PANTS?,a hat,3
2570,dod20_bottle-c44b,SemDis_MEAN,dod2057,bottle,3.0,1.0179,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,wall decor,4
2571,hmsl_paperclip-dcc7,SemDis_MEAN,hmsl1hb56yYu,paperclip,2.0,1.04612,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,to bind two pieces of heavy fabric,2.0
2572,hmsl_paperclip-a280,SemDis_MEAN,hmslKCptHutj,paperclip,1.0,0.89839,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,To hold papers together.,1.0
2573,motesf_bottle-6bf6,SemDis_MEAN,motesf41f1,bottle,2.1,0.9341,motesf,gt_byprompt,What is a surprising use for a BOTTLE?,water bottle flips.,1
2574,hmsl_paperclip-a484,SemDis_MEAN,hmslVRjUpNjw,paperclip,2.5,0.76004,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,Hair clip,1.0
2575,dod20_pants-41f9,SemDis_MEAN,dod2076,pants,4.0,0.9194,dod20,gt_byprompt,What is a surprising use for PANTS?,a float,0
2576,dod20_shovel-0c92,SemDis_MEAN,dod2018,shovel,3.8,1.0094,dod20,gt_byprompt,What is a surprising use for a SHOVEL?,make a see-saw,0
2577,hmsl_paperclip-c3fd,SemDis_MEAN,hmsls01B0XS8,paperclip,2.0,1.03266,hmsl,gt_byprompt,What is a surprising use for a PAPERCLIP?,bend it as a finger ring ,1.0
2578,dod20_bottle-bbb2,SemDis_MEAN,dod2053,bottle,2.3,0.786,dod20,gt_byprompt,What is a surprising use for a BOTTLE?,pot,8
