,id,model,participant,prompt,target,predicted,src,split
2630,motesf_spoon-b863,t5-base,motesfc16a,spoon,2.7,2.7,motesf,gt_byprompt
2631,hmsl_paperclip-4c9a,t5-base,hmslG1u8Znj3,paperclip,2.4,1.6,hmsl,gt_byprompt
2632,dod20_bottle-dd8b,t5-base,dod2013,bottle,1.3,1.6,dod20,gt_byprompt
2633,hmsl_paperclip-d61c,t5-base,hmslfpSd88hY,paperclip,3.0,3.3,hmsl,gt_byprompt
2634,dod20_bottle-42fe,t5-base,dod2048,bottle,4.0,3.3,dod20,gt_byprompt
2635,hmsl_paperclip-e09d,t5-base,hmsl6hf8viCt,paperclip,2.0,2.7,hmsl,gt_byprompt
2636,motesf_bottle-1f9b,t5-base,motesf20f0,bottle,1.9,2.7,motesf,gt_byprompt
2637,hmsl_paperclip-dbc4,t5-base,hmslb93mLY15,paperclip,1.5,1.3,hmsl,gt_byprompt
2638,hmsl_paperclip-857b,t5-base,hmslRF5YP927,paperclip,4.2,3.3,hmsl,gt_byprompt
2639,hmsl_paperclip-f4c7,t5-base,hmslSp2k68mD,paperclip,1.7000000000000002,2.7,hmsl,gt_byprompt
2640,motesf_bottle-3ffa,t5-base,motesf4734,bottle,3.0,3.0,motesf,gt_byprompt
2641,motesf_bottle-c447,t5-base,motesf82aa,bottle,3.0,2.7,motesf,gt_byprompt
2642,dod20_shovel-2147,t5-base,dod206,shovel,3.3,3.5,dod20,gt_byprompt
2643,hmsl_paperclip-dbf6,t5-base,hmslmhcrc4iq,paperclip,2.3,3.0,hmsl,gt_byprompt
2644,hmsl_paperclip-95a8,t5-base,hmslDw04qHCX,paperclip,1.8,2.7,hmsl,gt_byprompt
2645,dod20_pants-40c3,t5-base,dod208,pants,1.3,1.3,dod20,gt_byprompt
2646,hmsl_paperclip-84cc,t5-base,hmsl57ZLnnlc,paperclip,2.0,1.3,hmsl,gt_byprompt
2647,motesf_bottle-68c2,t5-base,motesfd964,bottle,1.9,1.6,motesf,gt_byprompt
2648,dod20_bottle-bec5,t5-base,dod2014,bottle,3.8,3.6,dod20,gt_byprompt
2649,motesf_bottle-0262,t5-base,motesfd395,bottle,2.7,1.6,motesf,gt_byprompt
2650,hmsl_paperclip-6c2f,t5-base,hmsl7Gm32lak,paperclip,1.7000000000000002,2.3,hmsl,gt_byprompt
2651,dod20_pants-c9e5,t5-base,dod2023,pants,2.5,2.7,dod20,gt_byprompt
2652,motesf_bottle-3f35,t5-base,motesf8bf1,bottle,3.3,3.9,motesf,gt_byprompt
2653,hmsl_paperclip-4813,t5-base,hmslW5e69l4C,paperclip,1.7000000000000002,2.1,hmsl,gt_byprompt
2654,dod20_pants-bbd9,t5-base,dod2010,pants,1.0,1.6,dod20,gt_byprompt
2655,hmsl_paperclip-2bc6,t5-base,hmslxW7eohB9,paperclip,2.2,3.3,hmsl,gt_byprompt
2656,motesf_spoon-9562,t5-base,motesfe2c0,spoon,2.4,2.1,motesf,gt_byprompt
2657,dod20_pants-4038,t5-base,dod2082,pants,1.0,3.3,dod20,gt_byprompt
2658,hmsl_paperclip-b022,t5-base,hmslTz3xw8MP,paperclip,2.2,2.7,hmsl,gt_byprompt
2659,dod20_shovel-593d,t5-base,dod2021,shovel,1.5,2.7,dod20,gt_byprompt
2660,hmsl_paperclip-05b6,t5-base,hmsl77sZintI,paperclip,2.5,1.7,hmsl,gt_byprompt
2661,motesf_bottle-517f,t5-base,motesfe369,bottle,3.6,2.7,motesf,gt_byprompt
2662,dod20_bottle-27e8,t5-base,dod2073,bottle,3.5,2.7,dod20,gt_byprompt
2663,hmsl_paperclip-425d,t5-base,hmslEwBSSB2k,paperclip,1.0,1.3,hmsl,gt_byprompt
2664,dod20_pants-6076,t5-base,dod2071,pants,3.0,3.6,dod20,gt_byprompt
2665,hmsl_paperclip-9689,t5-base,hmslVbp87P2F,paperclip,1.0,2.1,hmsl,gt_byprompt
2666,dod20_pants-6677,t5-base,dod2087,pants,3.0,3.9,dod20,gt_byprompt
2667,motesf_bottle-00f7,t5-base,motesfdb8e,bottle,3.0,3.9,motesf,gt_byprompt
2668,hmsl_paperclip-b7ed,t5-base,hmslLr5bzVBf,paperclip,2.6,3.3,hmsl,gt_byprompt
2669,dod20_shovel-6a1a,t5-base,dod204,shovel,3.8,4.0,dod20,gt_byprompt
2670,hmsl_paperclip-9916,t5-base,hmslPg80l09K,paperclip,4.0,2.7,hmsl,gt_byprompt
2671,hmsl_paperclip-7a46,t5-base,hmslqZwO9maC,paperclip,2.5,3.3,hmsl,gt_byprompt
2672,hmsl_paperclip-9e14,t5-base,hmslT7n32j0J,paperclip,1.0,1.3,hmsl,gt_byprompt
2673,motesf_bottle-1085,t5-base,motesf0777,bottle,4.1,3.9,motesf,gt_byprompt
2674,dod20_shovel-9174,t5-base,dod2023,shovel,2.8,3.3,dod20,gt_byprompt
2675,motesf_spoon-d351,t5-base,motesf072b,spoon,3.9,3.9,motesf,gt_byprompt
2676,motesp-g1_bottle-3FT,t5-base,3FT,bottle,2.8,3.9,motesp,gt_byprompt
2677,motesf_bottle-e976,t5-base,motesf9fd8,bottle,3.9,3.9,motesf,gt_byprompt
2678,dod20_shovel-ac10,t5-base,dod2013,shovel,2.7,2.7,dod20,gt_byprompt
2679,hmsl_paperclip-99e3,t5-base,hmslU4KevCk0,paperclip,2.5,2.1,hmsl,gt_byprompt
2680,dod20_shovel-ac14,t5-base,dod2038,shovel,2.0,2.7,dod20,gt_byprompt
2681,dod20_pants-74aa,t5-base,dod2029,pants,1.0,1.6,dod20,gt_byprompt
2682,dod20_bottle-7787,t5-base,dod2085,bottle,3.3,1.6,dod20,gt_byprompt
2683,hmsl_paperclip-9f9a,t5-base,hmslP3oBZCkA,paperclip,2.0,2.0,hmsl,gt_byprompt
2684,hmsl_paperclip-5c84,t5-base,hmsl0OZ544o2,paperclip,2.8,1.7,hmsl,gt_byprompt
2685,hmsl_paperclip-9a52,t5-base,hmsl7OHW073E,paperclip,1.0,2.3,hmsl,gt_byprompt
2686,motesf_spoon-7223,t5-base,motesf57ae,spoon,3.6,2.7,motesf,gt_byprompt
2687,motesp-g1_spoon-8OO,t5-base,8OO,spoon,2.8,3.9,motesp,gt_byprompt
2688,hmsl_paperclip-237c,t5-base,hmsleuaMDyU7,paperclip,1.5,2.7,hmsl,gt_byprompt
2689,hmsl_paperclip-a586,t5-base,hmsliR7JwQyj,paperclip,2.5,2.7,hmsl,gt_byprompt
2690,hmsl_paperclip-acfc,t5-base,hmslPMZgifGA,paperclip,1.0,1.3,hmsl,gt_byprompt
2691,hmsl_paperclip-860d,t5-base,hmsl3fDKk8eo,paperclip,2.2,3.3,hmsl,gt_byprompt
2692,dod20_bottle-94e4,t5-base,dod2037,bottle,1.2,3.6,dod20,gt_byprompt
2693,hmsl_paperclip-9f26,t5-base,hmslC0fi1Rtn,paperclip,3.0,2.3,hmsl,gt_byprompt
2694,hmsl_paperclip-5b15,t5-base,hmslv1f48OH2,paperclip,1.0,1.0,hmsl,gt_byprompt
2695,motesf_spoon-2bdc,t5-base,motesf0252,spoon,3.9,3.9,motesf,gt_byprompt
2696,dod20_bottle-ab83,t5-base,dod2057,bottle,4.0,2.7,dod20,gt_byprompt
2697,dod20_pants-dd2d,t5-base,dod2057,pants,3.8,3.3,dod20,gt_byprompt
2698,dod20_bottle-c44b,t5-base,dod2057,bottle,3.0,1.9,dod20,gt_byprompt
2699,dod20_bottle-706f,t5-base,dod2081,bottle,3.3,1.6,dod20,gt_byprompt
2700,dod20_bottle-eba0,t5-base,dod2084,bottle,3.2,2.7,dod20,gt_byprompt
2701,hmsl_paperclip-96a5,t5-base,hmsl9Ip75teO,paperclip,2.2,3.3,hmsl,gt_byprompt
2702,hmsl_paperclip-e475,t5-base,hmslV8mxLJpC,paperclip,2.0,2.0,hmsl,gt_byprompt
2703,dod20_shovel-f1cf,t5-base,dod202,shovel,1.5,2.7,dod20,gt_byprompt
2704,hmsl_paperclip-9f70,t5-base,hmslVbp87P2F,paperclip,1.3,2.4,hmsl,gt_byprompt
2705,hmsl_paperclip-f85b,t5-base,hmslG1u8Znj3,paperclip,2.0,2.1,hmsl,gt_byprompt
2706,motesf_bottle-db53,t5-base,motesfc81e,bottle,3.6,2.7,motesf,gt_byprompt
2707,dod20_pants-8bba,t5-base,dod2054,pants,3.3,3.6,dod20,gt_byprompt
2708,dod20_bottle-4e40,t5-base,dod2061,bottle,4.2,3.3,dod20,gt_byprompt
2709,dod20_pants-9e7f,t5-base,dod2087,pants,2.3,3.3,dod20,gt_byprompt
2710,motesf_bottle-3f27,t5-base,motesf8e98,bottle,3.6,3.9,motesf,gt_byprompt
2711,hmsl_paperclip-1006,t5-base,hmsl77sZintI,paperclip,2.8,2.3,hmsl,gt_byprompt
2712,hmsl_paperclip-5342,t5-base,hmsl5GS33saU,paperclip,2.8,3.3,hmsl,gt_byprompt
2713,dod20_pants-53e8,t5-base,dod2043,pants,1.0,2.7,dod20,gt_byprompt
2714,hmsl_paperclip-5d36,t5-base,hmsl6gNs42nt,paperclip,2.5,2.7,hmsl,gt_byprompt
2715,dod20_pants-f9e8,t5-base,dod2018,pants,2.2,2.7,dod20,gt_byprompt
2716,hmsl_paperclip-4e9a,t5-base,hmsl5vOtwDx3,paperclip,2.3,2.3,hmsl,gt_byprompt
2717,dod20_shovel-5985,t5-base,dod2050,shovel,3.2,3.0,dod20,gt_byprompt
2718,hmsl_paperclip-97e8,t5-base,hmslzLKWIxYM,paperclip,2.0,2.0,hmsl,gt_byprompt
2719,dod20_pants-f90e,t5-base,dod2081,pants,2.2,2.7,dod20,gt_byprompt
2720,dod20_shovel-2235,t5-base,dod2010,shovel,1.2,1.9,dod20,gt_byprompt
2721,hmsl_paperclip-d97d,t5-base,hmslpD79KXDl,paperclip,2.0,4.1,hmsl,gt_byprompt
2722,dod20_shovel-a379,t5-base,dod2075,shovel,4.0,3.9,dod20,gt_byprompt
2723,dod20_shovel-6bda,t5-base,dod2048,shovel,3.2,2.7,dod20,gt_byprompt
2724,hmsl_paperclip-bd66,t5-base,hmslba1FcFHt,paperclip,1.0,2.1,hmsl,gt_byprompt
2725,hmsl_paperclip-9e1c,t5-base,hmslA26c3z9n,paperclip,2.7,3.3,hmsl,gt_byprompt
2726,hmsl_paperclip-7b37,t5-base,hmsl72I2UHeb,paperclip,2.0,2.7,hmsl,gt_byprompt
2727,dod20_shovel-ffdd,t5-base,dod2036,shovel,4.0,3.6,dod20,gt_byprompt
2728,hmsl_paperclip-3b4e,t5-base,hmslp6GZwwsg,paperclip,3.0,3.9,hmsl,gt_byprompt
2729,hmsl_paperclip-3144,t5-base,hmsl3qx6PWXs,paperclip,1.5,2.7,hmsl,gt_byprompt
2730,hmsl_paperclip-3257,t5-base,hmslOXGW4BSs,paperclip,2.5,3.3,hmsl,gt_byprompt
2731,hmsl_paperclip-7fe7,t5-base,hmsl67q3o3y7,paperclip,4.0,3.3,hmsl,gt_byprompt
2732,hmsl_paperclip-d7b4,t5-base,hmslUBn73eP3,paperclip,2.5,1.7,hmsl,gt_byprompt
2733,motesf_bottle-6592,t5-base,motesf5ef0,bottle,2.4,2.7,motesf,gt_byprompt
2734,dod20_shovel-9566,t5-base,dod2071,shovel,3.5,3.6,dod20,gt_byprompt
2735,hmsl_paperclip-cdc3,t5-base,hmslIJcWIf8K,paperclip,3.3,4.0,hmsl,gt_byprompt
2736,hmsl_paperclip-6343,t5-base,hmslAHxx5oRE,paperclip,3.0,2.4,hmsl,gt_byprompt
2737,motesp-g1_bottle-2WL,t5-base,2WL,bottle,4.1,4.1,motesp,gt_byprompt
2738,motesf_spoon-3dc2,t5-base,motesfe369,spoon,2.7,3.3,motesf,gt_byprompt
2739,motesf_spoon-002d,t5-base,motesf0613,spoon,2.4,3.3,motesf,gt_byprompt
2740,dod20_bottle-6ae3,t5-base,dod2089,bottle,2.8,1.6,dod20,gt_byprompt
2741,hmsl_paperclip-d739,t5-base,hmslzI5OmzVB,paperclip,2.8,1.9,hmsl,gt_byprompt
2742,dod20_shovel-e5ce,t5-base,dod2075,shovel,3.7,3.3,dod20,gt_byprompt
2743,hmsl_paperclip-8953,t5-base,hmsl7OHW073E,paperclip,2.2,3.3,hmsl,gt_byprompt
2744,hmsl_paperclip-72be,t5-base,hmsls9s2shYZ,paperclip,2.0,1.3,hmsl,gt_byprompt
2745,dod20_pants-bdd7,t5-base,dod2080,pants,3.0,3.6,dod20,gt_byprompt
2746,hmsl_paperclip-2c05,t5-base,hmslr239i5kp,paperclip,1.7000000000000002,2.3,hmsl,gt_byprompt
2747,dod20_pants-4b8b,t5-base,dod2038,pants,1.5,1.3,dod20,gt_byprompt
2748,hmsl_paperclip-a747,t5-base,hmslxW7eohB9,paperclip,2.5,3.0,hmsl,gt_byprompt
2749,hmsl_paperclip-b23c,t5-base,hmslv913q7UQ,paperclip,1.8,2.3,hmsl,gt_byprompt
2750,dod20_bottle-1b5c,t5-base,dod2048,bottle,3.7,1.9,dod20,gt_byprompt
2751,motesf_bottle-9740,t5-base,motesf1534,bottle,2.1,2.7,motesf,gt_byprompt
2752,motesf_bottle-049b,t5-base,motesf17e6,bottle,3.9,3.9,motesf,gt_byprompt
2753,motesf_spoon-8acb,t5-base,motesf11b9,spoon,3.0,3.3,motesf,gt_byprompt
2754,dod20_bottle-2884,t5-base,dod2028,bottle,3.0,3.3,dod20,gt_byprompt
2755,motesf_spoon-8c88,t5-base,motesf92cc,spoon,2.7,3.6,motesf,gt_byprompt
2756,dod20_bottle-cd30,t5-base,dod2062,bottle,1.2,2.7,dod20,gt_byprompt
2757,motesf_bottle-7c64,t5-base,motesfd709,bottle,3.0,3.3,motesf,gt_byprompt
2758,dod20_pants-155d,t5-base,dod2056,pants,1.0,1.3,dod20,gt_byprompt
2759,hmsl_paperclip-0838,t5-base,hmslKNj3o6fP,paperclip,1.0,1.9,hmsl,gt_byprompt
2760,dod20_bottle-9d41,t5-base,dod2054,bottle,1.0,2.7,dod20,gt_byprompt
2761,hmsl_paperclip-256e,t5-base,hmslyi89Nvu5,paperclip,3.0,2.7,hmsl,gt_byprompt
2762,dod20_bottle-eb51,t5-base,dod2047,bottle,3.5,3.3,dod20,gt_byprompt
2763,hmsl_paperclip-e135,t5-base,hmslVRjUpNjw,paperclip,2.5,2.4,hmsl,gt_byprompt
2764,dod20_shovel-244f,t5-base,dod2029,shovel,1.0,2.7,dod20,gt_byprompt
2765,dod20_pants-fd76,t5-base,dod2019,pants,4.0,3.6,dod20,gt_byprompt
2766,dod20_bottle-da24,t5-base,dod204,bottle,4.3,2.4,dod20,gt_byprompt
2767,motesf_spoon-5dca,t5-base,motesf48ae,spoon,2.1,4.1,motesf,gt_byprompt
2768,hmsl_paperclip-69e4,t5-base,hmsl5vOtwDx3,paperclip,2.8,1.7,hmsl,gt_byprompt
2769,hmsl_paperclip-6f2c,t5-base,hmsl6xuQ1Z9X,paperclip,2.1,3.7,hmsl,gt_byprompt
2770,dod20_bottle-50f8,t5-base,dod2083,bottle,3.8,3.3,dod20,gt_byprompt
2771,motesf_spoon-a76a,t5-base,motesfbe83,spoon,4.4,4.1,motesf,gt_byprompt
2772,dod20_pants-4f64,t5-base,dod2065,pants,3.8,3.3,dod20,gt_byprompt
2773,motesf_spoon-e1fa,t5-base,motesf8613,spoon,3.9,3.9,motesf,gt_byprompt
2774,hmsl_paperclip-4505,t5-base,hmslzV3626L0,paperclip,2.3,3.9,hmsl,gt_byprompt
2775,hmsl_paperclip-013f,t5-base,hmslvr0PJxJh,paperclip,2.0,2.7,hmsl,gt_byprompt
2776,dod20_shovel-f035,t5-base,dod2069,shovel,1.7000000000000002,2.7,dod20,gt_byprompt
2777,dod20_shovel-60c4,t5-base,dod2044,shovel,3.3,3.3,dod20,gt_byprompt
2778,motesf_bottle-1974,t5-base,motesf48ae,bottle,1.9,2.7,motesf,gt_byprompt
2779,dod20_bottle-2435,t5-base,dod2081,bottle,1.5,1.7,dod20,gt_byprompt
2780,motesf_bottle-2343,t5-base,motesf26e3,bottle,3.0,3.9,motesf,gt_byprompt
2781,dod20_pants-04f4,t5-base,dod2073,pants,3.7,3.3,dod20,gt_byprompt
2782,hmsl_paperclip-a03f,t5-base,hmslPeidosaO,paperclip,1.7000000000000002,2.3,hmsl,gt_byprompt
2783,hmsl_paperclip-347a,t5-base,hmsl10z2wJHQ,paperclip,1.7000000000000002,2.7,hmsl,gt_byprompt
2784,hmsl_paperclip-733a,t5-base,hmsln0jCAZ1s,paperclip,1.5,1.3,hmsl,gt_byprompt
2785,hmsl_paperclip-cc4a,t5-base,hmslhj8bSQrN,paperclip,3.5,2.7,hmsl,gt_byprompt
2786,dod20_pants-67c7,t5-base,dod204,pants,3.2,3.3,dod20,gt_byprompt
2787,motesf_bottle-9c5a,t5-base,motesf182b,bottle,3.0,3.9,motesf,gt_byprompt
2788,hmsl_paperclip-fbeb,t5-base,hmslA2I3zLm4,paperclip,1.5,1.3,hmsl,gt_byprompt
2789,dod20_bottle-80c5,t5-base,dod2013,bottle,3.5,2.7,dod20,gt_byprompt
2790,dod20_bottle-4cc3,t5-base,dod2054,bottle,1.2,1.3,dod20,gt_byprompt
2791,hmsl_paperclip-4e18,t5-base,hmsl46nE85l6,paperclip,1.0,1.3,hmsl,gt_byprompt
2792,hmsl_paperclip-616c,t5-base,hmslJlTb0mcF,paperclip,3.2,2.7,hmsl,gt_byprompt
2793,motesp-g1_bottle-25AJ,t5-base,25AJ,bottle,1.0,2.7,motesp,gt_byprompt
2794,hmsl_paperclip-09ad,t5-base,hmsldmIgzB0X,paperclip,1.5,1.9,hmsl,gt_byprompt
2795,hmsl_paperclip-d89d,t5-base,hmsl6l6w0BaA,paperclip,2.0,3.9,hmsl,gt_byprompt
2796,motesp-g1_spoon-21RM,t5-base,21RM,spoon,2.8,3.3,motesp,gt_byprompt
2797,hmsl_paperclip-9889,t5-base,hmslGBLQ0YK2,paperclip,2.0,2.4,hmsl,gt_byprompt
2798,hmsl_paperclip-0a3d,t5-base,hmsl2IEcg7El,paperclip,1.0,1.3,hmsl,gt_byprompt
2799,hmsl_paperclip-f22f,t5-base,hmslC9hwW590,paperclip,2.3,2.7,hmsl,gt_byprompt
2800,dod20_pants-8123,t5-base,dod2078,pants,1.2,2.7,dod20,gt_byprompt
2801,motesf_bottle-f895,t5-base,motesf92cc,bottle,3.0,4.1,motesf,gt_byprompt
2802,motesf_spoon-0791,t5-base,motesfefe9,spoon,3.0,3.6,motesf,gt_byprompt
2803,motesf_bottle-20ad,t5-base,motesff90f,bottle,2.7,2.8,motesf,gt_byprompt
2804,hmsl_paperclip-a9e0,t5-base,hmslA26c3z9n,paperclip,3.0,2.7,hmsl,gt_byprompt
2805,motesf_bottle-3c2c,t5-base,motesf2838,bottle,3.3,3.3,motesf,gt_byprompt
2806,hmsl_paperclip-a6a8,t5-base,hmslOXGW4BSs,paperclip,3.5,3.3,hmsl,gt_byprompt
2807,hmsl_paperclip-c87a,t5-base,hmslf9V6xJEO,paperclip,3.0,2.1,hmsl,gt_byprompt
2808,motesf_spoon-a736,t5-base,motesfa02f,spoon,3.6,3.3,motesf,gt_byprompt
2809,hmsl_paperclip-dbbc,t5-base,hmslO9vSup0D,paperclip,2.7,3.3,hmsl,gt_byprompt
2810,dod20_bottle-006a,t5-base,dod2081,bottle,2.8,2.7,dod20,gt_byprompt
2811,motesf_spoon-c31d,t5-base,motesf26e3,spoon,3.3,3.9,motesf,gt_byprompt
2812,hmsl_paperclip-c063,t5-base,hmsls01B0XS8,paperclip,2.2,2.7,hmsl,gt_byprompt
2813,dod20_shovel-d166,t5-base,dod2087,shovel,4.0,2.7,dod20,gt_byprompt
2814,dod20_bottle-7dbf,t5-base,dod208,bottle,2.7,2.7,dod20,gt_byprompt
2815,dod20_shovel-eba0,t5-base,dod2084,shovel,3.0,3.3,dod20,gt_byprompt
2816,hmsl_paperclip-bf4f,t5-base,hmsl5spKk965,paperclip,2.1,2.7,hmsl,gt_byprompt
2817,dod20_bottle-150f,t5-base,dod2048,bottle,2.0,2.7,dod20,gt_byprompt
2818,dod20_shovel-abcc,t5-base,dod2082,shovel,2.5,1.3,dod20,gt_byprompt
2819,hmsl_paperclip-f1d8,t5-base,hmslY14N0CIL,paperclip,2.8,3.9,hmsl,gt_byprompt
2820,hmsl_paperclip-202f,t5-base,hmslpD79KXDl,paperclip,2.2,1.9,hmsl,gt_byprompt
2821,hmsl_paperclip-929d,t5-base,hmslj2pr9SC4,paperclip,2.0,1.7,hmsl,gt_byprompt
2822,dod20_bottle-2d95,t5-base,dod2042,bottle,3.5,3.3,dod20,gt_byprompt
2823,dod20_bottle-33a4,t5-base,dod2015,bottle,3.7,3.3,dod20,gt_byprompt
2824,dod20_bottle-6830,t5-base,dod2081,bottle,3.7,2.7,dod20,gt_byprompt
2825,motesf_spoon-43f5,t5-base,motesfa5e0,spoon,2.7,3.9,motesf,gt_byprompt
2826,dod20_bottle-28a7,t5-base,dod2056,bottle,3.2,2.7,dod20,gt_byprompt
2827,hmsl_paperclip-011f,t5-base,hmslbtcTmH43,paperclip,3.0,2.7,hmsl,gt_byprompt
2828,motesf_bottle-1d60,t5-base,motesf3def,bottle,2.1,2.7,motesf,gt_byprompt
2829,motesf_bottle-bc2e,t5-base,motesf3207,bottle,2.1,2.7,motesf,gt_byprompt
2830,dod20_shovel-d46f,t5-base,dod2013,shovel,2.5,1.7,dod20,gt_byprompt
2831,motesf_bottle-87fc,t5-base,motesf13f9,bottle,3.9,2.7,motesf,gt_byprompt
2832,dod20_bottle-ddf3,t5-base,dod201,bottle,3.0,2.7,dod20,gt_byprompt
2833,dod20_shovel-824e,t5-base,dod2040,shovel,3.2,2.7,dod20,gt_byprompt
2834,motesf_spoon-4669,t5-base,motesf3416,spoon,2.7,3.0,motesf,gt_byprompt
2835,dod20_shovel-9dce,t5-base,dod2047,shovel,3.2,2.7,dod20,gt_byprompt
2836,hmsl_paperclip-4485,t5-base,hmsltt22103X,paperclip,2.8,1.9,hmsl,gt_byprompt
2837,hmsl_paperclip-d890,t5-base,hmslVbp87P2F,paperclip,1.0,1.3,hmsl,gt_byprompt
2838,hmsl_paperclip-ba2f,t5-base,hmslyi89Nvu5,paperclip,2.2,3.3,hmsl,gt_byprompt
2839,dod20_bottle-39eb,t5-base,dod2015,bottle,4.5,3.9,dod20,gt_byprompt
2840,hmsl_paperclip-6b7d,t5-base,hmslb93mLY15,paperclip,1.9,1.9,hmsl,gt_byprompt
2841,hmsl_paperclip-c0c0,t5-base,hmsl46nE85l6,paperclip,1.0,1.6,hmsl,gt_byprompt
2842,hmsl_paperclip-0daa,t5-base,hmslM01qi2vc,paperclip,2.8,2.3,hmsl,gt_byprompt
2843,dod20_pants-99f6,t5-base,dod2065,pants,2.8,3.0,dod20,gt_byprompt
2844,hmsl_paperclip-5358,t5-base,hmslN311258W,paperclip,2.5,1.3,hmsl,gt_byprompt
2845,hmsl_paperclip-b7cd,t5-base,hmsloa0XCM38,paperclip,3.2,3.3,hmsl,gt_byprompt
2846,motesf_spoon-b70a,t5-base,motesf0116,spoon,3.6,3.6,motesf,gt_byprompt
2847,motesf_spoon-c876,t5-base,motesfc81e,spoon,2.7,3.0,motesf,gt_byprompt
2848,dod20_bottle-efb4,t5-base,dod208,bottle,3.7,3.3,dod20,gt_byprompt
2849,hmsl_paperclip-a355,t5-base,hmsl13ny39cg,paperclip,2.0,2.3,hmsl,gt_byprompt
2850,hmsl_paperclip-9f35,t5-base,hmslxIQ673M9,paperclip,2.7,3.9,hmsl,gt_byprompt
2851,hmsl_paperclip-f911,t5-base,hmslj0DY4Qzg,paperclip,2.3,1.7,hmsl,gt_byprompt
2852,dod20_pants-cd24,t5-base,dod2015,pants,3.3,3.3,dod20,gt_byprompt
2853,dod20_pants-7c58,t5-base,dod2084,pants,4.0,3.6,dod20,gt_byprompt
2854,hmsl_paperclip-d583,t5-base,hmslo72ZrbMG,paperclip,2.5,3.3,hmsl,gt_byprompt
2855,motesf_spoon-c957,t5-base,motesfac62,spoon,2.4,2.7,motesf,gt_byprompt
2856,hmsl_paperclip-b795,t5-base,hmslG63FgMsT,paperclip,1.7000000000000002,3.0,hmsl,gt_byprompt
2857,hmsl_paperclip-69ec,t5-base,hmsl72I2UHeb,paperclip,3.0,4.1,hmsl,gt_byprompt
2858,hmsl_paperclip-bde9,t5-base,hmsly5XIy25u,paperclip,2.3,3.3,hmsl,gt_byprompt
2859,hmsl_paperclip-bc1f,t5-base,hmslG63FgMsT,paperclip,2.0,2.3,hmsl,gt_byprompt
2860,hmsl_paperclip-7b10,t5-base,hmsll9pCqCGT,paperclip,1.8,1.7,hmsl,gt_byprompt
2861,dod20_bottle-50f7,t5-base,dod2089,bottle,2.5,2.7,dod20,gt_byprompt
2862,hmsl_paperclip-dfb8,t5-base,hmsl4RcV7Sp1,paperclip,2.5,3.3,hmsl,gt_byprompt
2863,hmsl_paperclip-1fa3,t5-base,hmslA26c3z9n,paperclip,2.5,2.7,hmsl,gt_byprompt
2864,dod20_bottle-9ec9,t5-base,dod2013,bottle,1.0,2.7,dod20,gt_byprompt
2865,dod20_shovel-242c,t5-base,dod2054,shovel,2.8,1.3,dod20,gt_byprompt
2866,hmsl_paperclip-e120,t5-base,hmslNa5C17A6,paperclip,1.0,1.6,hmsl,gt_byprompt
2867,hmsl_paperclip-6b70,t5-base,hmslS3kVSz67,paperclip,2.8,2.7,hmsl,gt_byprompt
2868,hmsl_paperclip-ae6a,t5-base,hmsl3vBR15MO,paperclip,1.0,1.0,hmsl,gt_byprompt
2869,hmsl_paperclip-5fb3,t5-base,hmslmmD57gcr,paperclip,2.8,2.7,hmsl,gt_byprompt
2870,hmsl_paperclip-7540,t5-base,hmslPMZgifGA,paperclip,1.3,1.3,hmsl,gt_byprompt
2871,hmsl_paperclip-bffa,t5-base,hmslH6CjN8B9,paperclip,2.5,3.3,hmsl,gt_byprompt
2872,dod20_pants-f705,t5-base,dod2054,pants,3.8,3.3,dod20,gt_byprompt
2873,dod20_pants-66e9,t5-base,dod2048,pants,3.3,2.7,dod20,gt_byprompt
2874,dod20_pants-6b12,t5-base,dod2041,pants,4.5,3.3,dod20,gt_byprompt
2875,hmsl_paperclip-8efa,t5-base,hmslBaQk6mT1,paperclip,2.5,3.0,hmsl,gt_byprompt
2876,motesp-g1_bottle-26YK,t5-base,26YK,bottle,3.2,3.9,motesp,gt_byprompt
2877,hmsl_paperclip-5349,t5-base,hmslv1f48OH2,paperclip,2.5,3.3,hmsl,gt_byprompt
2878,hmsl_paperclip-bec6,t5-base,hmslMBYB7Nz5,paperclip,1.2,1.6,hmsl,gt_byprompt
2879,motesf_spoon-e06c,t5-base,motesf3905,spoon,2.7,3.3,motesf,gt_byprompt
2880,dod20_shovel-cc48,t5-base,dod2051,shovel,1.0,2.7,dod20,gt_byprompt
2881,motesf_bottle-2b42,t5-base,motesf0c74,bottle,3.0,3.9,motesf,gt_byprompt
2882,dod20_pants-b70e,t5-base,dod206,pants,3.5,2.3,dod20,gt_byprompt
2883,hmsl_paperclip-668b,t5-base,hmsl9mlyecrJ,paperclip,2.5,2.7,hmsl,gt_byprompt
2884,hmsl_paperclip-4438,t5-base,hmsl4e855288,paperclip,1.8,1.7,hmsl,gt_byprompt
2885,dod20_pants-8a58,t5-base,dod2048,pants,3.5,3.0,dod20,gt_byprompt
2886,dod20_shovel-052b,t5-base,dod2016,shovel,3.2,3.9,dod20,gt_byprompt
2887,motesf_bottle-7359,t5-base,motesfef0d,bottle,2.7,2.7,motesf,gt_byprompt
2888,motesf_bottle-810b,t5-base,motesf9be4,bottle,3.9,4.1,motesf,gt_byprompt
