,id,model,participant,prompt,target,predicted,src,total_tokens,nexamples,ncompletions
2255,motesf_sock-97d4,gpt-4,motesf13fe,sock,2.7,2.7,motesf,70.3,20,20
2256,snb17_box-2e8d,gpt-4,snb17130,box,2.7,2.1,snb17,55.4,20,20
2257,betal18_rope-af51,gpt-4,betal182045,rope,1.6,1.8,betal18,52.8,20,20
2258,snb17_rope-1181,gpt-4,snb1798,rope,1.3,1.4,snb17,50.5,20,20
2259,snb17_box-3eaf,gpt-4,snb1765,box,2.3,2.3,snb17,58.6,20,20
2260,motesf_hat-403f,gpt-4,motesfd1fe,hat,2.4,2.5,motesf,64.7,20,20
2261,bs12_brick-a524,gpt-4,bs1223,brick,3.8,4.8,bs12,58.2,20,20
2262,setal08_1.0-61c6,gpt-4,setal0866,brick,2.0,2.7,setal08,60.6,20,20
2263,setal08_4.0-c986,gpt-4,setal0830,knife,1.2,1.0,setal08,50.8,20,20
2264,hmsl_paperclip-1eb0,gpt-4,hmslI7m5DGyu,paperclip,1.0,1.0,hmsl,54.8,20,20
2265,dod20_table-a211,gpt-4,dod2028,table,3.0,3.5,dod20,53.1,20,20
2266,setal08_4.0-51ec,gpt-4,setal08185,knife,1.7000000000000002,2.0,setal08,51.9,20,20
2267,snbmo09_2_knife-b504,gpt-4,snbmo0974,knife,3.0,2.0,snbmo09,49.6,20,20
2268,dod20_table-e59a,gpt-4,dod2027,table,1.5,1.5,dod20,52.5,20,20
2269,setal08_4.0-36d2,gpt-4,setal0844,knife,1.0,1.0,setal08,52.7,20,20
2270,hmsl_brick-6bb2,gpt-4,hmsl6FgikCA8,brick,1.0,1.0,hmsl,58.3,20,20
2271,motesp_g1_sock-c730,gpt-4,motesp15CP,sock,2.8,3.5,motesp,68.1,20,20
2272,dod20_fork-44c3,gpt-4,dod2064,fork,1.8,3.0,dod20,51.2,20,20
2273,motesf_pencil-9b19,gpt-4,motesf6cdd,pencil,2.7,2.8,motesf,69.9,20,20
2274,snb17_rope-b290,gpt-4,snb17126,rope,1.2,1.2,snb17,51.5,20,20
2275,bs12_brick-d75d,gpt-4,bs12130,brick,1.0,1.8,bs12,55.5,20,20
2276,setal08_4.0-20a3,gpt-4,setal0840,knife,1.7000000000000002,1.2,setal08,51.2,20,20
2277,bs12_brick-0fff,gpt-4,bs1218,brick,1.0,1.0,bs12,60.0,20,20
2278,bs12_brick-ec3e,gpt-4,bs12109,brick,2.6,3.3,bs12,59.9,20,20
2279,setal08_4.0-46de,gpt-4,setal08190,knife,1.7000000000000002,1.5,setal08,53.8,20,20
2280,dod20_bottle-7199,gpt-4,dod2010,bottle,1.0,1.2,dod20,59.5,20,20
2281,motesf_sock-6023,gpt-4,motesf539f,sock,4.4,3.9,motesf,72.5,20,20
2282,motesf_pencil-c3d8,gpt-4,motesf9188,pencil,3.0,3.5,motesf,65.9,20,20
2283,betal18_rope-bfa6,gpt-4,betal182151,rope,1.9,2.1,betal18,51.3,20,20
2284,setal08_1.0-2ff0,gpt-4,setal0834,brick,2.0,3.3,setal08,57.5,20,20
2285,snb17_box-1ba5,gpt-4,snb1784,box,1.3,2.0,snb17,54.3,20,20
2286,dod20_pants-3dcf,gpt-4,dod2013,pants,3.7,4.0,dod20,53.2,20,20
2287,hmsl_brick-77e5,gpt-4,hmslcMdakEnx,brick,1.0,1.0,hmsl,57.7,20,20
2288,motesf_bottle-a96f,gpt-4,motesf0138,bottle,3.9,4.0,motesf,62.2,20,20
2289,snbmo09_2_knife-de8d,gpt-4,snbmo0971,knife,1.2,1.5,snbmo09,52.0,20,20
2290,motesf_sock-95e6,gpt-4,motesfad97,sock,2.7,2.7,motesf,70.1,20,20
2291,snbmo09_2_knife-8571,gpt-4,snbmo0960,knife,1.7000000000000002,2.0,snbmo09,52.7,20,20
2292,snb17_box-ffeb,gpt-4,snb1722,box,2.0,2.0,snb17,58.4,20,20
2293,setal08_4.0-0b82,gpt-4,setal08102,knife,1.3,1.4,setal08,52.6,20,20
2294,betal18_box-2a0f,gpt-4,betal182079,box,2.1,1.8,betal18,55.8,20,20
2295,hmsl_brick-e7cb,gpt-4,hmsl9cGn0FdJ,brick,1.8,5.0,hmsl,58.4,20,20
2296,snbmo09_1_brick-6391,gpt-4,snbmo09170,brick,1.3,1.6,snbmo09,64.6,20,20
2297,snb17_box-5f81,gpt-4,snb17146,box,2.0,2.9,snb17,56.5,20,20
2298,dod20_shoe-4d51,gpt-4,dod208,shoe,1.0,2.5,dod20,51.1,20,20
2299,setal08_1.0-657f,gpt-4,setal08177,brick,1.7000000000000002,1.5,setal08,61.5,20,20
2300,betal18_rope-51c2,gpt-4,betal182160,rope,1.9,2.8,betal18,51.4,20,20
2301,betal18_box-b197,gpt-4,betal182107,box,1.0,1.6,betal18,51.7,20,20
2302,snb17_box-c948,gpt-4,snb1731,box,1.3,1.5,snb17,54.4,20,20
2303,snb17_box-bc6d,gpt-4,snb1764,box,2.0,2.5,snb17,59.8,20,20
2304,snbmo09_3_box-852b,gpt-4,snbmo0926,box,1.7000000000000002,2.2,snbmo09,53.9,20,20
2305,bs12_brick-5034,gpt-4,bs1224,brick,1.4,2.2,bs12,60.5,20,20
2306,setal08_1.0-53d3,gpt-4,setal08134,brick,3.0,4.0,setal08,59.6,20,20
2307,setal08_1.0-4b13,gpt-4,setal08130,brick,2.3,1.0,setal08,60.4,20,20
2308,betal18_box-7b7e,gpt-4,betal182174,box,1.6,2.0,betal18,58.6,20,20
2309,setal08_4.0-b31a,gpt-4,setal08115,knife,1.0,1.0,setal08,51.8,20,20
2310,snbmo09_3_box-cafb,gpt-4,snbmo0917,box,2.0,2.5,snbmo09,59.9,20,20
2311,bs12_brick-287d,gpt-4,bs1223,brick,2.2,4.8,bs12,59.9,20,20
2312,snbmo09_1_brick-c6c9,gpt-4,snbmo09165,brick,1.8,1.0,snbmo09,58.9,20,20
2313,setal08_1.0-5a89,gpt-4,setal0882,brick,1.0,1.7,setal08,61.4,20,20
2314,motesf_bottle-6610,gpt-4,motesffc49,bottle,2.1,2.2,motesf,59.8,20,20
2315,motesf_sock-b9e5,gpt-4,motesf38b3,sock,2.7,2.7,motesf,70.3,20,20
2316,snbmo09_1_brick-da89,gpt-4,snbmo0954,brick,2.2,1.2,snbmo09,59.5,20,20
2317,snb17_box-bc6b,gpt-4,snb17149,box,2.3,2.2,snb17,54.5,20,20
2318,setal08_4.0-f6a4,gpt-4,setal08170,knife,2.0,2.0,setal08,53.5,20,20
2319,hmsl_paperclip-4d04,gpt-4,hmslj0DY4Qzg,paperclip,2.8,3.0,hmsl,55.5,20,20
2320,bs12_brick-e90c,gpt-4,bs1216,brick,1.0,1.2,bs12,61.9,20,20
2321,snb17_box-80c9,gpt-4,snb1748,box,1.7000000000000002,1.5,snb17,55.2,20,20
2322,snb17_box-d337,gpt-4,snb1781,box,2.0,2.0,snb17,54.2,20,20
2323,dod20_book-0c1b,gpt-4,dod2069,book,2.8,3.2,dod20,46.2,20,20
2324,snb17_rope-7db1,gpt-4,snb17111,rope,3.0,3.1,snb17,51.3,20,20
2325,snbmo09_2_knife-664e,gpt-4,snbmo0940,knife,3.0,3.5,snbmo09,52.7,20,20
2326,setal08_1.0-59ac,gpt-4,setal08195,brick,1.7000000000000002,1.8,setal08,61.4,20,20
2327,snb17_rope-b3a3,gpt-4,snb17106,rope,1.3,1.4,snb17,53.9,20,20
2328,dod20_bottle-b002,gpt-4,dod2091,bottle,1.8,1.5,dod20,59.0,20,20
2329,snbmo09_3_box-a2a6,gpt-4,snbmo09182,box,1.3,1.5,snbmo09,54.3,20,20
2330,setal08_1.0-4ad7,gpt-4,setal08202,brick,1.6,1.0,setal08,59.0,20,20
2331,hmsl_brick-ac70,gpt-4,hmslPo54U0sz,brick,2.5,2.5,hmsl,59.8,20,20
2332,bs12_brick-5012,gpt-4,bs1218,brick,1.8,3.0,bs12,57.7,20,20
2333,setal08_4.0-9877,gpt-4,setal08215,knife,1.0,1.5,setal08,53.5,20,20
2334,hmsl_paperclip-d7b1,gpt-4,hmslZfDzR06v,paperclip,2.2,2.0,hmsl,55.0,20,20
2335,motesf_lightbulb-e219,gpt-4,motesf7e77,lightbulb,2.7,2.6,motesf,76.4,20,20
2336,betal18_box-0cf1,gpt-4,betal182076,box,1.6,1.7,betal18,53.3,20,20
2337,betal18_rope-e400,gpt-4,betal182007,rope,2.4,2.5,betal18,51.4,20,20
2338,motesf_spoon-de01,gpt-4,motesfb2eb,spoon,3.3,3.1,motesf,67.2,20,20
2339,dod20_tire-8792,gpt-4,dod2013,tire,1.2,1.3,dod20,48.9,20,20
2340,motesf_pencil-c9d9,gpt-4,motesff90f,pencil,3.6,3.8,motesf,63.8,20,20
2341,motesf_toothbrush-db25,gpt-4,motesf202c,toothbrush,3.3,3.7,motesf,66.4,20,20
2342,snbmo09_2_knife-37fd,gpt-4,snbmo0958,knife,1.0,1.2,snbmo09,52.0,20,20
2343,setal08_1.0-16af,gpt-4,setal0899,brick,1.2,1.6,setal08,59.6,20,20
2344,dod20_rope-e447,gpt-4,dod2050,rope,3.0,2.5,dod20,54.3,20,20
2345,betal18_box-5c73,gpt-4,betal182175,box,1.3,1.0,betal18,56.5,20,20
2346,betal18_box-3bbd,gpt-4,betal182039,box,1.9,2.0,betal18,52.0,20,20
2347,dod20_fork-da03,gpt-4,dod2018,fork,3.0,3.8,dod20,50.9,20,20
2348,setal08_1.0-01c9,gpt-4,setal08115,brick,1.0,1.0,setal08,62.7,20,20
2349,motesf_ball-dbf6,gpt-4,motesf8f14,ball,1.9,2.1,motesf,75.9,20,20
2350,setal08_1.0-a436,gpt-4,setal0834,brick,2.3,4.5,setal08,61.9,20,20
2351,setal08_4.0-e7fb,gpt-4,setal0883,knife,2.3,2.3,setal08,51.8,20,20
2352,setal08_1.0-d202,gpt-4,setal0873,brick,2.3,1.2,setal08,60.6,20,20
2353,setal08_1.0-3c9c,gpt-4,setal0882,brick,1.0,1.0,setal08,58.8,20,20
2354,setal08_4.0-e7e6,gpt-4,setal08223,knife,2.0,1.9,setal08,55.2,20,20
2355,dod20_tire-2ab2,gpt-4,dod2026,tire,2.3,3.0,dod20,47.2,20,20
2356,betal18_box-bfc0,gpt-4,betal182128,box,2.0,1.7,betal18,52.7,20,20
2357,hmsl_brick-6ef7,gpt-4,hmslE3P4df3m,brick,2.0,1.8,hmsl,60.4,20,20
2358,hmsl_brick-4c51,gpt-4,hmslS91lo83T,brick,1.5,1.3,hmsl,61.2,20,20
2359,snbmo09_2_knife-4759,gpt-4,snbmo09171,knife,1.2,2.5,snbmo09,52.7,20,20
2360,snbmo09_2_knife-d32e,gpt-4,snbmo0913,knife,3.5,3.0,snbmo09,51.9,20,20
2361,setal08_1.0-d9c7,gpt-4,setal0833,brick,1.4,1.2,setal08,62.9,20,20
2362,betal18_rope-2154,gpt-4,betal182115,rope,2.1,4.0,betal18,52.4,20,20
2363,bs12_brick-2c91,gpt-4,bs1292,brick,1.4,1.0,bs12,58.8,20,20
2364,snbmo09_3_box-17be,gpt-4,snbmo09113,box,2.3,3.0,snbmo09,53.3,20,20
2365,snb17_rope-2107,gpt-4,snb17102,rope,1.1,1.1,snb17,52.6,20,20
2366,dod20_bottle-e839,gpt-4,dod202,bottle,4.2,3.1,dod20,62.5,20,20
2367,snb17_box-f9bf,gpt-4,snb17122,box,1.5,2.8,snb17,53.5,20,20
2368,bs12_brick-2ad1,gpt-4,bs1297,brick,2.2,2.8,bs12,63.0,20,20
2369,setal08_4.0-6c42,gpt-4,setal08152,knife,1.7000000000000002,1.5,setal08,50.8,20,20
2370,motesf_spoon-b181,gpt-4,motesf5878,spoon,3.0,3.8,motesf,65.2,20,20
2371,snbmo09_3_box-f37f,gpt-4,snbmo0974,box,1.0,1.4,snbmo09,55.4,20,20
2372,hmsl_brick-b948,gpt-4,hmslPfZkRQMq,brick,3.7,2.8,hmsl,62.8,20,20
2373,snbmo09_3_box-de9f,gpt-4,snbmo0991,box,2.0,1.8,snbmo09,58.6,20,20
2374,motesf_toothbrush-5b53,gpt-4,motesf9de6,toothbrush,4.4,3.2,motesf,64.6,20,20
2375,snbmo09_3_box-4127,gpt-4,snbmo0937,box,1.5,1.5,snbmo09,54.3,20,20
2376,hmsl_brick-3b90,gpt-4,hmsl9wW6AB6o,brick,2.2,1.8,hmsl,61.6,20,20
2377,snbmo09_1_brick-ea17,gpt-4,snbmo09143,brick,1.5,1.8,snbmo09,59.7,20,20
2378,setal08_4.0-3b4d,gpt-4,setal083,knife,2.3,3.5,setal08,51.9,20,20
2379,motesf_bottle-e620,gpt-4,motesf1429,bottle,2.7,3.1,motesf,64.0,20,20
2380,motesf_hat-3b96,gpt-4,motesfbd68,hat,2.4,2.4,motesf,66.3,20,20
2381,snbmo09_3_box-42e7,gpt-4,snbmo09102,box,1.2,1.0,snbmo09,58.4,20,20
2382,betal18_rope-3d5f,gpt-4,betal182120,rope,1.9,4.5,betal18,52.3,20,20
2383,dod20_book-3962,gpt-4,dod2036,book,3.5,4.5,dod20,47.0,20,20
2384,snb17_rope-22db,gpt-4,snb1760,rope,2.7,2.8,snb17,54.4,20,20
2385,setal08_1.0-3c7d,gpt-4,setal0881,brick,2.3,3.5,setal08,60.5,20,20
2386,motesf_pencil-f53e,gpt-4,motesf1ff1,pencil,2.7,4.3,motesf,69.9,20,20
2387,motesf_pencil-2929,gpt-4,motesf38af,pencil,3.6,3.2,motesf,65.9,20,20
2388,snb17_rope-b1dc,gpt-4,snb1749,rope,1.3,1.5,snb17,54.6,20,20
2389,dod20_shovel-8dfc,gpt-4,dod2023,shovel,2.7,2.0,dod20,47.9,20,20
2390,dod20_shovel-aba8,gpt-4,dod2029,shovel,1.2,2.0,dod20,48.9,20,20
2391,snb17_rope-17b6,gpt-4,snb1735,rope,1.0,1.4,snb17,50.1,20,20
2392,snb17_rope-c3b7,gpt-4,snb173,rope,1.3,1.2,snb17,52.8,20,20
2393,dod20_rope-538b,gpt-4,dod2071,rope,2.5,1.4,dod20,50.5,20,20
2394,hmsl_paperclip-237c,gpt-4,hmsleuaMDyU7,paperclip,1.5,2.4,hmsl,52.0,20,20
2395,betal18_box-348d,gpt-4,betal182044,box,3.6,3.0,betal18,55.8,20,20
2396,motesf_hat-39f8,gpt-4,motesf6faa,hat,4.4,4.0,motesf,60.1,20,20
2397,betal18_box-597b,gpt-4,betal182107,box,1.0,1.0,betal18,56.5,20,20
2398,hmsl_brick-fed5,gpt-4,hmslM5603YCQ,brick,1.3,1.0,hmsl,57.7,20,20
2399,snb17_rope-9f0c,gpt-4,snb17140,rope,2.3,2.8,snb17,51.5,20,20
2400,dod20_tire-155b,gpt-4,dod2078,tire,2.5,2.5,dod20,47.3,20,20
2401,dod20_table-3a26,gpt-4,dod2016,table,4.0,4.0,dod20,51.2,20,20
2402,motesf_bottle-75b6,gpt-4,motesf812b,bottle,2.4,2.0,motesf,59.5,20,20
2403,hmsl_brick-c18b,gpt-4,hmslS91lo83T,brick,1.5,1.0,hmsl,59.7,20,20
2404,setal08_1.0-c333,gpt-4,setal08205,brick,1.7000000000000002,1.6,setal08,58.2,20,20
2405,setal08_4.0-328c,gpt-4,setal0887,knife,1.2,1.0,setal08,49.6,20,20
2406,setal08_4.0-6760,gpt-4,setal08148,knife,1.0,2.0,setal08,52.7,20,20
2407,motesf_ball-60ef,gpt-4,motesf68d3,ball,2.7,3.4,motesf,71.7,20,20
2408,betal18_box-f881,gpt-4,betal182149,box,1.0,1.0,betal18,51.7,20,20
2409,dod20_table-c359,gpt-4,dod2046,table,1.8,2.0,dod20,53.1,20,20
2410,motesf_pencil-465f,gpt-4,motesf3dd4,pencil,3.6,2.7,motesf,63.8,20,20
2411,snbmo09_2_knife-d5b7,gpt-4,snbmo09172,knife,1.5,1.5,snbmo09,51.2,20,20
2412,dod20_rope-052a,gpt-4,dod2016,rope,3.0,2.6,dod20,51.3,20,20
2413,dod20_brick-f87c,gpt-4,dod203,brick,3.3,3.6,dod20,60.6,20,20
2414,snb17_rope-f02e,gpt-4,snb1798,rope,1.0,1.0,snb17,51.4,20,20
2415,dod20_bottle-6a46,gpt-4,dod2028,bottle,2.5,2.0,dod20,62.2,20,20
2416,motesf_sock-36eb,gpt-4,motesfad61,sock,2.7,3.1,motesf,68.1,20,20
2417,setal08_4.0-d92e,gpt-4,setal0876,knife,1.7000000000000002,1.8,setal08,53.8,20,20
2418,snb17_box-44b2,gpt-4,snb17115,box,2.3,2.2,snb17,54.4,20,20
2419,motesf_bottle-7171,gpt-4,motesf138b,bottle,3.0,3.1,motesf,59.8,20,20
2420,betal18_box-61ce,gpt-4,betal182067,box,1.9,1.5,betal18,59.8,20,20
2421,motesf_bottle-00f7,gpt-4,motesfdb8e,bottle,3.0,3.8,motesf,59.0,20,20
2422,motesf_ball-3cf6,gpt-4,motesf077e,ball,2.4,2.9,motesf,73.7,20,20
2423,dod20_fork-ab90,gpt-4,dod2024,fork,3.8,3.5,dod20,48.8,20,20
2424,motesf_bottle-db58,gpt-4,motesfca46,bottle,2.4,3.5,motesf,62.5,20,20
2425,dod20_fork-2f3b,gpt-4,dod2035,fork,2.0,2.5,dod20,51.2,20,20
2426,setal08_4.0-1b0f,gpt-4,setal08161,knife,1.3,1.2,setal08,52.0,20,20
2427,setal08_1.0-4c60,gpt-4,setal08157,brick,2.0,2.0,setal08,58.3,20,20
2428,hmsl_paperclip-fcb5,gpt-4,hmslS3kVSz67,paperclip,1.0,1.0,hmsl,53.0,20,20
2429,betal18_box-02af,gpt-4,betal182054,box,1.6,1.5,betal18,53.9,20,20
2430,hmsl_paperclip-5111,gpt-4,hmslUUx7idJG,paperclip,2.0,2.4,hmsl,54.4,20,20
2431,dod20_shovel-0fbe,gpt-4,dod2049,shovel,2.8,3.8,dod20,49.3,20,20
2432,hmsl_paperclip-d264,gpt-4,hmslLec2y841,paperclip,2.5,2.1,hmsl,52.9,20,20
2433,motesf_ball-64d7,gpt-4,motesf2a38,ball,3.0,2.9,motesf,75.9,20,20
2434,setal08_1.0-8a18,gpt-4,setal0832,brick,1.3,1.8,setal08,55.5,20,20
2435,setal08_4.0-fc13,gpt-4,setal08195,knife,1.3,1.3,setal08,52.7,20,20
2436,motesf_sock-26be,gpt-4,motesfcaf1,sock,2.7,2.7,motesf,72.5,20,20
2437,hmsl_paperclip-1a94,gpt-4,hmsl7OHW073E,paperclip,2.3,1.9,hmsl,51.8,20,20
2438,dod20_shoe-0624,gpt-4,dod2041,shoe,3.5,,dod20,,20,20
2439,betal18_box-509f,gpt-4,betal182060,box,3.0,2.8,betal18,58.6,20,20
2440,dod20_pants-22a7,gpt-4,dod2048,pants,4.2,4.0,dod20,51.0,20,20
2441,dod20_book-af53,gpt-4,dod2051,book,2.3,2.4,dod20,46.3,20,20
2442,dod20_table-9773,gpt-4,dod2036,table,3.2,3.4,dod20,52.5,20,20
2443,betal18_box-e180,gpt-4,betal182142,box,1.6,2.5,betal18,59.9,20,20
2444,snb17_rope-8585,gpt-4,snb1722,rope,1.7000000000000002,1.2,snb17,51.3,20,20
2445,setal08_4.0-e49f,gpt-4,setal0876,knife,1.0,1.0,setal08,52.6,20,20
2446,bs12_brick-bbb1,gpt-4,bs1245,brick,1.4,2.8,bs12,60.0,20,20
2447,bs12_brick-6ad5,gpt-4,bs1235,brick,1.8,2.2,bs12,59.9,20,20
2448,motesf_lightbulb-be9e,gpt-4,motesfc51c,lightbulb,2.4,2.9,motesf,78.4,20,20
2449,snbmo09_3_box-3630,gpt-4,snbmo0968,box,1.5,1.7,snbmo09,54.5,20,20
2450,bs12_brick-ca5d,gpt-4,bs1282,brick,2.2,2.2,bs12,57.5,20,20
2451,bs12_brick-5264,gpt-4,bs1222,brick,1.4,4.8,bs12,57.7,20,20
2452,dod20_book-a17d,gpt-4,dod2062,book,3.5,3.4,dod20,47.0,20,20
2453,snbmo09_3_box-6ddc,gpt-4,snbmo0990,box,1.8,1.4,snbmo09,55.2,20,20
2454,snbmo09_1_brick-da40,gpt-4,snbmo09166,brick,3.5,4.5,snbmo09,58.4,20,20
2455,bs12_brick-a5fd,gpt-4,bs1256,brick,1.4,2.8,bs12,64.6,20,20
2456,motesf_pencil-4ee4,gpt-4,motesfb83a,pencil,3.3,4.0,motesf,69.9,20,20
2457,snbmo09_1_brick-9416,gpt-4,snbmo0959,brick,2.0,3.0,snbmo09,61.5,20,20
2458,snbmo09_3_box-a04f,gpt-4,snbmo0961,box,1.5,1.0,snbmo09,54.2,20,20
2459,betal18_rope-a061,gpt-4,betal182032,rope,3.0,3.0,betal18,53.9,20,20
2460,snb17_rope-ecfb,gpt-4,snb1745,rope,2.7,2.3,snb17,51.4,20,20
2461,dod20_book-3b59,gpt-4,dod2028,book,3.7,4.5,dod20,46.5,20,20
2462,betal18_rope-b382,gpt-4,betal182124,rope,1.6,1.4,betal18,54.3,20,20
2463,betal18_box-953f,gpt-4,betal182086,box,1.4,2.0,betal18,54.3,20,20
2464,dod20_tire-e034,gpt-4,dod2058,tire,2.5,3.0,dod20,49.4,20,20
2465,snbmo09_1_brick-eb27,gpt-4,snbmo09175,brick,2.0,3.0,snbmo09,60.5,20,20
2466,motesf_lightbulb-d5dc,gpt-4,motesf7a61,lightbulb,3.0,3.4,motesf,73.4,20,20
2467,motesf_toothbrush-efcf,gpt-4,motesf903c,toothbrush,3.9,3.8,motesf,60.6,20,20
2468,dod20_pants-044a,gpt-4,dod2069,pants,2.2,4.2,dod20,46.9,20,20
2469,dod20_shovel-9cbe,gpt-4,dod2037,shovel,1.5,1.5,dod20,47.9,20,20
2470,bs12_brick-3395,gpt-4,bs1281,brick,2.6,3.5,bs12,59.6,20,20
2471,bs12_brick-3d10,gpt-4,bs12102,brick,1.4,3.4,bs12,60.4,20,20
2472,snb17_box-df97,gpt-4,snb17141,box,1.7000000000000002,2.0,snb17,53.3,20,20
2473,setal08_1.0-acdb,gpt-4,setal082,brick,1.7000000000000002,2.8,setal08,59.9,20,20
2474,snbmo09_1_brick-3609,gpt-4,snbmo09183,brick,1.5,1.5,snbmo09,58.9,20,20
2475,hmsl_brick-cb64,gpt-4,hmsl99LrpkPZ,brick,2.5,3.2,hmsl,61.4,20,20
2476,dod20_table-c47c,gpt-4,dod2046,table,2.3,2.0,dod20,51.2,20,20
2477,setal08_4.0-95f2,gpt-4,setal08195,knife,1.3,1.2,setal08,51.8,20,20
2478,betal18_rope-23ef,gpt-4,betal182050,rope,2.4,2.8,betal18,52.4,20,20
2479,motesf_toothbrush-d250,gpt-4,motesf1534,toothbrush,2.4,2.2,motesf,66.4,20,20
2480,hmsl_paperclip-819a,gpt-4,hmslW8K1dDJu,paperclip,2.7,,hmsl,,20,20
2481,snbmo09_1_brick-bd5f,gpt-4,snbmo09199,brick,2.3,2.8,snbmo09,59.5,20,20
2482,dod20_fork-1fa0,gpt-4,dod2039,fork,1.5,2.8,dod20,50.9,20,20
2483,betal18_box-f32f,gpt-4,betal182025,box,1.3,1.4,betal18,56.5,20,20
2484,dod20_brick-70ad,gpt-4,dod2029,brick,2.0,1.0,dod20,61.9,20,20
2485,hmsl_brick-6540,gpt-4,hmslaKRPi4oZ,brick,1.2,1.2,hmsl,61.4,20,20
2486,setal08_1.0-5c65,gpt-4,setal08126,brick,2.2,2.2,setal08,59.0,20,20
2487,dod20_fork-156b,gpt-4,dod2084,fork,3.2,3.0,dod20,48.8,20,20
2488,betal18_rope-3f93,gpt-4,betal182036,rope,2.0,4.0,betal18,52.6,20,20
2489,bs12_brick-b34d,gpt-4,bs1274,brick,3.0,3.6,bs12,59.8,20,20
2490,dod20_book-3d79,gpt-4,dod2060,book,2.5,2.6,dod20,46.2,20,20
2491,dod20_book-35fa,gpt-4,dod2027,book,3.8,3.3,dod20,47.0,20,20
2492,hmsl_paperclip-5b15,gpt-4,hmslv1f48OH2,paperclip,1.0,1.4,hmsl,52.9,20,20
2493,betal18_box-b259,gpt-4,betal182078,box,1.0,1.5,betal18,52.0,20,20
2494,snbmo09_1_brick-50af,gpt-4,snbmo0996,brick,3.3,2.8,snbmo09,57.7,20,20
2495,motesf_hat-afe2,gpt-4,motesf06eb,hat,4.7,4.0,motesf,64.7,20,20
2496,hmsl_paperclip-9ee8,gpt-4,hmslhj8bSQrN,paperclip,3.0,3.2,hmsl,54.3,20,20
2497,hmsl_paperclip-a48a,gpt-4,hmslV8mxLJpC,paperclip,1.8,2.2,hmsl,56.7,20,20
2498,snb17_rope-33b3,gpt-4,snb1718,rope,1.3,4.0,snb17,52.3,20,20
2499,hmsl_brick-d15d,gpt-4,hmslP07U97OU,brick,2.5,3.5,hmsl,59.6,20,20
2500,hmsl_brick-2136,gpt-4,hmsl5yhjjPmZ,brick,2.7,,hmsl,,20,20
2501,dod20_tire-03a8,gpt-4,dod2048,tire,2.8,3.3,dod20,48.9,20,20
2502,snb17_box-cab4,gpt-4,snb1754,box,2.0,1.4,snb17,52.7,20,20
2503,setal08_1.0-3be9,gpt-4,setal08240,brick,1.0,1.8,setal08,61.9,20,20
2504,hmsl_brick-8e6c,gpt-4,hmsl517P11oo,brick,1.3,1.2,hmsl,60.6,20,20
2505,dod20_pants-e056,gpt-4,dod2017,pants,2.3,3.6,dod20,49.5,20,20
2506,dod20_brick-cb01,gpt-4,dod2062,brick,2.0,2.0,dod20,58.8,20,20
2507,betal18_box-7eb0,gpt-4,betal182058,box,1.6,2.2,betal18,53.3,20,20
2508,hmsl_paperclip-2a7c,gpt-4,hmslKxZ68Dlf,paperclip,2.4,2.2,hmsl,54.8,20,20
2509,snbmo09_3_box-457f,gpt-4,snbmo0916,box,1.7000000000000002,2.2,snbmo09,53.5,20,20
2510,motesf_sock-da6b,gpt-4,motesf289d,sock,3.3,3.4,motesf,70.1,20,20
2511,motesf_sock-26c1,gpt-4,motesf5ef6,sock,2.7,3.1,motesf,70.3,20,20
2512,hmsl_brick-0c9b,gpt-4,hmslFVKi04e2,brick,1.0,1.2,hmsl,60.4,20,20
2513,bs12_brick-c57b,gpt-4,bs1251,brick,1.0,1.2,bs12,61.2,20,20
2514,dod20_book-8372,gpt-4,dod208,book,2.8,2.6,dod20,46.3,20,20
2515,motesf_toothbrush-4117,gpt-4,motesffc22,toothbrush,2.4,2.4,motesf,64.6,20,20
2516,motesf_toothbrush-a047,gpt-4,motesf839a,toothbrush,3.0,2.9,motesf,60.6,20,20
2517,snbmo09_1_brick-4cef,gpt-4,snbmo0975,brick,2.5,2.0,snbmo09,62.9,20,20
2518,snbmo09_3_box-bed9,gpt-4,snbmo0948,box,2.0,1.2,snbmo09,55.4,20,20
2519,dod20_table-b28c,gpt-4,dod2038,table,1.0,1.5,dod20,53.1,20,20
2520,snbmo09_3_box-3d51,gpt-4,snbmo09107,box,1.8,1.5,snbmo09,58.6,20,20
2521,motesf_ball-3b02,gpt-4,motesff9b9,ball,3.6,3.4,motesf,71.7,20,20
2522,hmsl_brick-c615,gpt-4,hmsl4dUr6hnh,brick,3.5,4.0,hmsl,58.8,20,20
2523,dod20_rope-7523,gpt-4,dod2078,rope,1.7000000000000002,1.5,dod20,54.4,20,20
2524,motesf_sock-1ae1,gpt-4,motesf92cc,sock,3.0,3.2,motesf,68.1,20,20
2525,hmsl_paperclip-6e90,gpt-4,hmslc73oB20h,paperclip,2.0,3.0,hmsl,55.5,20,20
2526,snbmo09_2_knife-06e1,gpt-4,snbmo09152,knife,1.7000000000000002,2.5,snbmo09,53.5,20,20
2527,motesf_ball-ec90,gpt-4,motesf8216,ball,3.3,3.4,motesf,73.7,20,20
2528,dod20_rope-216c,gpt-4,dod2075,rope,3.0,2.8,dod20,54.6,20,20
2529,motesf_spoon-bc2f,gpt-4,motesf0640,spoon,2.7,2.8,motesf,63.6,20,20
