,id,model,participant,prompt,target,predicted,src,total_tokens,proportion
0,dod20_rope-2f3a,gpt3-babbage,dod2054,rope,3.2,2.0,dod20,15,0.4
0,hmsl_brick-52b3,gpt3-babbage,hmslsSyeENYV,brick,1.3,1.0,hmsl,15,0.4
0,motesf_spoon-4864,gpt3-babbage,motesf812b,spoon,3.3,2.7,motesf,16,0.4
0,bs12_brick-9532,gpt3-babbage,bs12108,brick,1.4,1.7,bs12,24,0.4
0,motesf_ball-c569,gpt3-babbage,motesf8efb,ball,3.0,2.4,motesf,32,0.4
0,dod20_pants-5d14,gpt3-babbage,dod2024,pants,2.5,2.0,dod20,16,0.4
0,dod20_book-2da9,gpt3-babbage,dod2042,book,4.5,4.5,dod20,15,0.4
0,motesf_bottle-7f78,gpt3-babbage,motesfe4da,bottle,3.0,3.6,motesf,22,0.4
0,betal18_rope-000b,gpt3-babbage,betal182047,rope,3.3,2.4,betal18,15,0.4
0,betal18_box-6a91,gpt3-babbage,betal182076,box,1.3,1.0,betal18,14,0.4
0,motesf_hat-6f0d,gpt3-babbage,motesfec8c,hat,3.0,3.0,motesf,29,0.4
0,dod20_book-7888,gpt3-babbage,dod2024,book,2.2,2.8,dod20,16,0.4
0,snbmo09_knife-d0d4,gpt3-babbage,snbmo09163,knife,1.5,1.7,snbmo09,15,0.4
0,motesf_ball-3077,gpt3-babbage,motesf5422,ball,2.4,2.4,motesf,20,0.4
0,snbmo09_box-a6c9,gpt3-babbage,snbmo0988,box,2.0,1.8,snbmo09,16,0.4
0,betal18_box-ee61,gpt3-babbage,betal182089,box,1.6,2.0,betal18,14,0.4
0,setal08_knife-1686,gpt3-babbage,setal0867,knife,1.7000000000000002,1.3,setal08,15,0.4
0,motesf_sock-232f,gpt3-babbage,motesf3946,sock,2.7,2.7,motesf,18,0.4
0,betal18_rope-a71b,gpt3-babbage,betal182189,rope,2.1,1.7,betal18,15,0.4
0,motesf_hat-0b19,gpt3-babbage,motesf4918,hat,3.0,3.0,motesf,29,0.4
0,motesf_spoon-ba16,gpt3-babbage,motesff90f,spoon,1.9,2.4,motesf,21,0.4
0,setal08_brick-4847,gpt3-babbage,setal08127,brick,1.0,1.0,setal08,25,0.4
0,snb17_box-ecd8,gpt3-babbage,snb1744,box,2.1,2.0,snb17,14,0.4
0,hmsl_paperclip-27b9,gpt3-babbage,hmslJwPQBC80,paperclip,3.0,2.5,hmsl,18,0.4
0,betal18_rope-dfe3,gpt3-babbage,betal182162,rope,3.3,3.0,betal18,18,0.4
0,setal08_knife-58cf,gpt3-babbage,setal0852,knife,2.3,1.7,setal08,16,0.4
0,hmsl_brick-8610,gpt3-babbage,hmslQb709hFR,brick,2.3,2.2,hmsl,20,0.4
0,hmsl_paperclip-2787,gpt3-babbage,hmslf9V6xJEO,paperclip,1.0,1.0,hmsl,15,0.4
0,snb17_box-3eaf,gpt3-babbage,snb1765,box,2.3,2.0,snb17,21,0.4
0,motesf_spoon-91e2,gpt3-babbage,motesfc8ff,spoon,3.6,3.6,motesf,15,0.4
0,hmsl_paperclip-857b,gpt3-babbage,hmslRF5YP927,paperclip,4.3,3.0,hmsl,21,0.4
0,betal18_box-e837,gpt3-babbage,betal182191,box,1.6,2.3,betal18,15,0.4
0,snb17_box-a700,gpt3-babbage,snb172,box,1.7000000000000002,1.3,snb17,14,0.4
0,dod20_bottle-ca11,gpt3-babbage,dod2065,bottle,3.2,3.3,dod20,17,0.4
0,betal18_rope-b8a0,gpt3-babbage,betal182013,rope,1.3,1.7,betal18,16,0.4
0,bs12_brick-9273,gpt3-babbage,bs1262,brick,4.2,3.0,bs12,18,0.4
0,hmsl_brick-60c4,gpt3-babbage,hmslz793il3x,brick,1.8,1.8,hmsl,18,0.4
0,snbmo09_brick-050b,gpt3-babbage,snbmo0941,brick,2.5,2.7,snbmo09,15,0.4
0,dod20_book-887c,gpt3-babbage,dod2062,book,3.5,2.8,dod20,16,0.4
0,snbmo09_box-95b2,gpt3-babbage,snbmo09110,box,1.0,1.0,snbmo09,14,0.4
0,setal08_brick-6d9b,gpt3-babbage,setal08157,brick,2.0,1.4,setal08,19,0.4
0,hmsl_brick-22c9,gpt3-babbage,hmsltm3N4Hhj,brick,2.3,2.0,hmsl,17,0.4
0,snbmo09_box-96ae,gpt3-babbage,snbmo09147,box,1.7000000000000002,1.8,snbmo09,15,0.4
0,snb17_box-9f66,gpt3-babbage,snb1766,box,4.0,3.3,snb17,68,0.4
0,dod20_fork-ab64,gpt3-babbage,dod2066,fork,2.8,2.8,dod20,17,0.4
0,motesf_bottle-3e64,gpt3-babbage,motesf149e,bottle,1.6,1.0,motesf,29,0.4
0,dod20_fork-b333,gpt3-babbage,dod2092,fork,2.5,1.7,dod20,16,0.4
0,bs12_brick-8639,gpt3-babbage,bs1242,brick,1.4,1.7,bs12,17,0.4
0,motesf_pencil-5607,gpt3-babbage,motesf7588,pencil,4.1,3.6,motesf,23,0.4
0,dod20_bottle-7bd1,gpt3-babbage,dod2082,bottle,1.8,1.9,dod20,16,0.4
0,hmsl_brick-4c51,gpt3-babbage,hmslS91lo83T,brick,1.5,2.3,hmsl,23,0.4
0,setal08_knife-d467,gpt3-babbage,setal08101,knife,1.7000000000000002,1.7,setal08,15,0.4
0,snbmo09_box-8817,gpt3-babbage,snbmo0912,box,2.0,2.0,snbmo09,18,0.4
0,snbmo09_brick-d086,gpt3-babbage,snbmo0986,brick,1.7000000000000002,2.0,snbmo09,22,0.4
0,snb17_rope-1d39,gpt3-babbage,snb1798,rope,2.4,1.3,snb17,15,0.4
0,dod20_bottle-5d9a,gpt3-babbage,dod2087,bottle,3.5,3.0,dod20,21,0.4
0,hmsl_paperclip-0505,gpt3-babbage,hmslLr6WcnQu,paperclip,1.0,1.0,hmsl,16,0.4
0,dod20_shoe-0e8f,gpt3-babbage,dod2018,shoe,3.7,3.0,dod20,17,0.4
0,snbmo09_box-f240,gpt3-babbage,snbmo09193,box,2.3,3.3,snbmo09,25,0.4
0,motesf_lightbulb-ec8a,gpt3-babbage,motesfad61,lightbulb,3.3,2.7,motesf,24,0.4
0,motesf_bottle-563b,gpt3-babbage,motesf8f53,bottle,2.1,3.0,motesf,25,0.4
0,motesf_toothbrush-bb03,gpt3-babbage,motesf3416,toothbrush,2.7,2.7,motesf,20,0.4
0,bs12_brick-5012,gpt3-babbage,bs1218,brick,1.8,2.0,bs12,19,0.4
0,betal18_rope-23ef,gpt3-babbage,betal182050,rope,2.4,2.7,betal18,17,0.4
0,snb17_box-64b6,gpt3-babbage,snb1740,box,2.0,2.0,snb17,19,0.4
0,motesf_hat-403f,gpt3-babbage,motesfd1fe,hat,2.4,2.7,motesf,17,0.4
0,snbmo09_box-0c52,gpt3-babbage,snbmo09192,box,2.2,2.3,snbmo09,14,0.4
0,dod20_rope-e562,gpt3-babbage,dod2085,rope,2.7,2.1,dod20,15,0.4
0,betal18_box-7eb0,gpt3-babbage,betal182058,box,1.6,1.3,betal18,18,0.4
0,dod20_fork-ab90,gpt3-babbage,dod2024,fork,3.8,2.2,dod20,15,0.4
0,dod20_tire-5216,gpt3-babbage,dod2022,tire,3.0,2.7,dod20,15,0.4
0,setal08_knife-b0b8,gpt3-babbage,setal0845,knife,2.0,1.3,setal08,14,0.4
0,setal08_brick-ef09,gpt3-babbage,setal0866,brick,1.7000000000000002,1.7,setal08,20,0.4
0,snb17_rope-ebad,gpt3-babbage,snb1722,rope,1.3,2.4,snb17,16,0.4
0,setal08_brick-250a,gpt3-babbage,setal08210,brick,1.3,1.5,setal08,17,0.4
0,motesf_spoon-9e22,gpt3-babbage,motesfeda8,spoon,2.4,2.4,motesf,17,0.4
0,setal08_brick-4cce,gpt3-babbage,setal08213,brick,2.7,3.8,setal08,22,0.4
0,hmsl_paperclip-09b6,gpt3-babbage,hmslN311258W,paperclip,2.2,2.0,hmsl,19,0.4
0,snbmo09_brick-6391,gpt3-babbage,snbmo09170,brick,1.2,1.3,snbmo09,19,0.4
0,dod20_shovel-8dfc,gpt3-babbage,dod2023,shovel,2.8,3.0,dod20,17,0.4
0,motesf_lightbulb-83d4,gpt3-babbage,motesfa97d,lightbulb,3.6,3.6,motesf,30,0.4
0,motesf_bottle-febf,gpt3-babbage,motesf6da9,bottle,3.0,3.0,motesf,17,0.4
0,snbmo09_knife-b462,gpt3-babbage,snbmo09200,knife,2.2,1.7,snbmo09,13,0.4
0,motesf_sock-1133,gpt3-babbage,motesf0e01,sock,3.6,2.7,motesf,24,0.4
0,setal08_brick-ee3e,gpt3-babbage,setal089,brick,1.0,1.8,setal08,18,0.4
0,setal08_brick-6957,gpt3-babbage,setal08113,brick,1.7000000000000002,1.0,setal08,19,0.4
0,snbmo09_knife-e965,gpt3-babbage,snbmo09173,knife,1.6,2.0,snbmo09,14,0.4
0,dod20_table-3a26,gpt3-babbage,dod2016,table,4.0,3.2,dod20,19,0.4
0,setal08_knife-1c85,gpt3-babbage,setal08150,knife,2.0,1.7,setal08,17,0.4
0,dod20_book-3b59,gpt3-babbage,dod2028,book,3.8,2.8,dod20,21,0.4
0,hmsl_brick-483e,gpt3-babbage,hmslPY70kA2n,brick,1.7000000000000002,1.3,hmsl,16,0.4
0,setal08_brick-4ad2,gpt3-babbage,setal08164,brick,2.7,2.2,setal08,22,0.4
0,snbmo09_knife-edf0,gpt3-babbage,snbmo09104,knife,2.0,2.3,snbmo09,15,0.4
0,setal08_knife-5551,gpt3-babbage,setal08110,knife,1.7000000000000002,1.3,setal08,19,0.4
0,dod20_brick-3a32,gpt3-babbage,dod2037,brick,2.0,1.5,dod20,15,0.4
0,snbmo09_brick-858b,gpt3-babbage,snbmo09172,brick,1.2,1.7,snbmo09,16,0.4
0,hmsl_paperclip-9b33,gpt3-babbage,hmslmmD57gcr,paperclip,2.0,2.0,hmsl,17,0.4
0,hmsl_paperclip-56e7,gpt3-babbage,hmslak3D0gDJ,paperclip,2.5,2.0,hmsl,16,0.4
0,motesp-g1_shoe-28JB,gpt3-babbage,28JB,shoe,1.9,1.0,motesp,17,0.4
0,snb17_box-3fd0,gpt3-babbage,snb1768,box,1.3,1.0,snb17,14,0.4
0,dod20_book-a5f3,gpt3-babbage,dod2075,book,2.7,1.5,dod20,15,0.4
0,hmsl_brick-29c6,gpt3-babbage,hmsl2RpEH99c,brick,3.5,1.7,hmsl,25,0.4
0,setal08_brick-f580,gpt3-babbage,setal0846,brick,1.0,1.0,setal08,20,0.4
0,snbmo09_box-ebfa,gpt3-babbage,snbmo09202,box,1.5,1.3,snbmo09,15,0.4
0,hmsl_brick-b0c7,gpt3-babbage,hmsl8tmPV3b2,brick,1.3,1.0,hmsl,17,0.4
0,dod20_rope-0f18,gpt3-babbage,dod2052,rope,2.7,2.3,dod20,18,0.4
0,dod20_rope-d5d2,gpt3-babbage,dod2071,rope,2.8,1.7,dod20,17,0.4
0,bs12_brick-c5b1,gpt3-babbage,bs1232,brick,2.2,3.0,bs12,25,0.4
0,hmsl_paperclip-683e,gpt3-babbage,hmslUBQmBIzL,paperclip,1.0,2.0,hmsl,15,0.4
0,dod20_table-c359,gpt3-babbage,dod2046,table,1.8,1.5,dod20,16,0.4
0,motesf_ball-ec90,gpt3-babbage,motesf8216,ball,3.3,3.3,motesf,16,0.4
0,motesf_pencil-cf8e,gpt3-babbage,motesf077e,pencil,1.9,1.6,motesf,16,0.4
0,snbmo09_box-1357,gpt3-babbage,snbmo0985,box,1.8,2.0,snbmo09,18,0.4
0,hmsl_paperclip-a38f,gpt3-babbage,hmslO3A01apk,paperclip,2.7,2.5,hmsl,16,0.4
0,dod20_tire-220f,gpt3-babbage,dod2038,tire,2.0,3.0,dod20,24,0.4
0,hmsl_brick-6058,gpt3-babbage,hmsljQzd3rhk,brick,2.3,1.7,hmsl,16,0.4
0,setal08_knife-4ade,gpt3-babbage,setal0877,knife,2.3,2.3,setal08,25,0.4
0,motesf_toothbrush-aecc,gpt3-babbage,motesf7cbb,toothbrush,2.7,2.7,motesf,26,0.4
0,setal08_knife-54e5,gpt3-babbage,setal0841,knife,2.7,2.0,setal08,16,0.4
0,snbmo09_knife-2228,gpt3-babbage,snbmo0953,knife,1.0,1.3,snbmo09,16,0.4
0,dod20_table-7aa9,gpt3-babbage,dod2059,table,2.5,1.5,dod20,14,0.4
0,snb17_rope-c32b,gpt3-babbage,snb1749,rope,1.7000000000000002,1.7,snb17,15,0.4
0,dod20_tire-1a66,gpt3-babbage,dod2053,tire,3.0,4.0,dod20,15,0.4
0,snbmo09_knife-d573,gpt3-babbage,snbmo0916,knife,3.0,2.3,snbmo09,18,0.4
0,setal08_knife-17c7,gpt3-babbage,setal0881,knife,2.3,1.7,setal08,16,0.4
0,hmsl_paperclip-6cff,gpt3-babbage,hmslzVpN53Ht,paperclip,1.0,1.0,hmsl,17,0.4
0,snbmo09_brick-8f44,gpt3-babbage,snbmo09190,brick,1.0,1.5,snbmo09,20,0.4
0,betal18_rope-9981,gpt3-babbage,betal182153,rope,1.0,2.0,betal18,20,0.4
0,snb17_box-fdc2,gpt3-babbage,snb1715,box,2.0,2.0,snb17,16,0.4
0,hmsl_brick-2270,gpt3-babbage,hmsloP2kzb61,brick,1.5,1.0,hmsl,19,0.4
0,motesf_toothbrush-db25,gpt3-babbage,motesf202c,toothbrush,3.3,3.6,motesf,35,0.4
0,dod20_bottle-933d,gpt3-babbage,dod2078,bottle,3.2,3.3,dod20,18,0.4
0,motesp-g1_toothbrush-40PE,gpt3-babbage,40PE,toothbrush,3.4,3.6,motesp,28,0.4
0,hmsl_brick-ee98,gpt3-babbage,hmsl3rG4FDn6,brick,1.3,1.0,hmsl,16,0.4
0,bs12_brick-3ce3,gpt3-babbage,bs1226,brick,2.6,1.4,bs12,15,0.4
0,hmsl_paperclip-3072,gpt3-babbage,hmslEqZE362k,paperclip,2.6,2.0,hmsl,16,0.4
0,dod20_shovel-b9ca,gpt3-babbage,dod2090,shovel,1.8,1.5,dod20,19,0.4
0,hmsl_brick-a50b,gpt3-babbage,hmsl9cGn0FdJ,brick,1.8,2.2,hmsl,17,0.4
0,hmsl_paperclip-5111,gpt3-babbage,hmslUUx7idJG,paperclip,2.0,2.2,hmsl,16,0.4
0,hmsl_brick-f46e,gpt3-babbage,hmsl4ys9hBH1,brick,1.5,1.5,hmsl,17,0.4
0,setal08_knife-18a5,gpt3-babbage,setal08178,knife,2.0,1.7,setal08,20,0.4
0,setal08_brick-4c60,gpt3-babbage,setal08157,brick,2.0,3.0,setal08,16,0.4
0,snb17_box-ffbb,gpt3-babbage,snb1782,box,1.7000000000000002,1.2,snb17,14,0.4
0,dod20_pants-9d43,gpt3-babbage,dod2075,pants,3.3,3.2,dod20,15,0.4
0,snbmo09_knife-79d4,gpt3-babbage,snbmo09103,knife,2.7,2.7,snbmo09,16,0.4
0,motesf_toothbrush-ea3e,gpt3-babbage,motesfca46,toothbrush,3.6,3.3,motesf,23,0.4
0,dod20_shovel-b3e3,gpt3-babbage,dod2078,shovel,2.7,3.0,dod20,19,0.4
0,dod20_shoe-5faf,gpt3-babbage,dod2071,shoe,3.5,3.0,dod20,22,0.4
0,dod20_tire-de5e,gpt3-babbage,dod2012,tire,2.3,3.3,dod20,20,0.4
0,snbmo09_knife-4518,gpt3-babbage,snbmo09155,knife,2.0,2.0,snbmo09,14,0.4
0,hmsl_brick-fe5e,gpt3-babbage,hmslaP33crx5,brick,1.7000000000000002,1.5,hmsl,16,0.4
0,motesp-g1_backpack-12AM,gpt3-babbage,12AM,backpack,3.2,3.3,motesp,23,0.4
0,dod20_shovel-a610,gpt3-babbage,dod2072,shovel,2.5,3.0,dod20,17,0.4
0,hmsl_paperclip-93ba,gpt3-babbage,hmslc62vD57c,paperclip,1.3,2.0,hmsl,17,0.4
0,motesf_lightbulb-c6ad,gpt3-babbage,motesf6974,lightbulb,3.0,3.3,motesf,16,0.4
0,dod20_pants-8726,gpt3-babbage,dod2070,pants,4.2,4.5,dod20,14,0.4
0,dod20_tire-ccf8,gpt3-babbage,dod2085,tire,2.3,2.5,dod20,14,0.4
0,dod20_book-d9a5,gpt3-babbage,dod2074,book,2.7,3.0,dod20,17,0.4
0,setal08_brick-55b0,gpt3-babbage,setal08103,brick,2.7,2.0,setal08,25,0.4
0,setal08_brick-74df,gpt3-babbage,setal0828,brick,2.0,3.0,setal08,15,0.4
0,motesf_spoon-ee76,gpt3-babbage,motesf46ba,spoon,3.6,3.0,motesf,33,0.4
0,motesf_sock-0eee,gpt3-babbage,motesfe00d,sock,2.7,2.7,motesf,16,0.4
0,dod20_shovel-a2fe,gpt3-babbage,dod2087,shovel,3.2,4.0,dod20,23,0.4
0,setal08_knife-f41d,gpt3-babbage,setal0851,knife,2.3,3.0,setal08,27,0.4
0,dod20_bottle-bec5,gpt3-babbage,dod2014,bottle,3.8,3.2,dod20,15,0.4
0,betal18_rope-96fe,gpt3-babbage,betal182065,rope,1.3,1.3,betal18,19,0.4
0,snbmo09_brick-2293,gpt3-babbage,snbmo09161,brick,1.7000000000000002,1.4,snbmo09,31,0.4
0,snbmo09_brick-97aa,gpt3-babbage,snbmo09119,brick,1.7000000000000002,2.0,snbmo09,15,0.4
0,snbmo09_box-a6ec,gpt3-babbage,snbmo0940,box,1.0,1.0,snbmo09,15,0.4
0,setal08_brick-4b13,gpt3-babbage,setal08130,brick,2.3,1.8,setal08,15,0.4
0,motesf_pencil-8d1d,gpt3-babbage,motesff718,pencil,2.1,2.1,motesf,15,0.4
0,betal18_box-9e60,gpt3-babbage,betal182166,box,1.3,1.3,betal18,13,0.4
0,motesp-g1_ball-22BS,gpt3-babbage,22BS,ball,1.4,2.1,motesp,22,0.4
0,setal08_brick-af02,gpt3-babbage,setal0897,brick,1.7000000000000002,1.7,setal08,23,0.4
0,snbmo09_box-fdcf,gpt3-babbage,snbmo0949,box,1.5,2.0,snbmo09,23,0.4
0,hmsl_paperclip-13bc,gpt3-babbage,hmslY14N0CIL,paperclip,3.0,2.0,hmsl,22,0.4
0,motesf_hat-b99f,gpt3-babbage,motesf735b,hat,2.1,2.1,motesf,14,0.4
0,motesf_sock-4f9c,gpt3-babbage,motesf37bc,sock,3.0,2.7,motesf,23,0.4
0,snbmo09_box-2700,gpt3-babbage,snbmo09200,box,2.2,2.4,snbmo09,18,0.4
0,dod20_book-d882,gpt3-babbage,dod2081,book,3.0,3.0,dod20,16,0.4
0,snbmo09_knife-52c0,gpt3-babbage,snbmo0928,knife,2.5,2.3,snbmo09,28,0.4
0,setal08_brick-3f90,gpt3-babbage,setal084,brick,1.3,2.2,setal08,18,0.4
0,hmsl_paperclip-b481,gpt3-babbage,hmslNa5C17A6,paperclip,2.5,2.8,hmsl,26,0.4
0,setal08_brick-d398,gpt3-babbage,setal08129,brick,2.0,2.2,setal08,16,0.4
0,setal08_knife-be17,gpt3-babbage,setal0851,knife,1.7000000000000002,1.5,setal08,24,0.4
0,motesp-g1_lightbulb-24ES,gpt3-babbage,24ES,lightbulb,1.7000000000000002,2.1,motesp,25,0.4
0,snbmo09_knife-94c2,gpt3-babbage,snbmo0912,knife,1.3,1.3,snbmo09,17,0.4
0,betal18_box-4929,gpt3-babbage,betal182015,box,1.3,1.3,betal18,13,0.4
0,dod20_table-e59a,gpt3-babbage,dod2027,table,1.5,1.5,dod20,17,0.4
0,dod20_shovel-ea14,gpt3-babbage,dod2041,shovel,2.7,2.0,dod20,21,0.4
0,betal18_box-3bc3,gpt3-babbage,betal182123,box,1.3,1.3,betal18,14,0.4
0,hmsl_paperclip-5762,gpt3-babbage,hmslFQfN6485,paperclip,2.5,2.5,hmsl,17,0.4
0,snbmo09_knife-1e90,gpt3-babbage,snbmo09153,knife,2.0,2.3,snbmo09,15,0.4
0,snb17_box-83ad,gpt3-babbage,snb1792,box,2.0,3.0,snb17,15,0.4
0,setal08_brick-2309,gpt3-babbage,setal08221,brick,1.7000000000000002,1.7,setal08,19,0.4
0,snbmo09_box-13c5,gpt3-babbage,snbmo0973,box,1.0,1.3,snbmo09,17,0.4
0,setal08_knife-e4cd,gpt3-babbage,setal0856,knife,1.7000000000000002,1.7,setal08,16,0.4
0,bs12_brick-473f,gpt3-babbage,bs12110,brick,2.6,2.0,bs12,16,0.4
0,bs12_brick-49e4,gpt3-babbage,bs12108,brick,1.4,3.0,bs12,27,0.4
0,motesf_sock-019b,gpt3-babbage,motesf6c83,sock,2.7,3.3,motesf,17,0.4
0,dod20_book-9c8c,gpt3-babbage,dod2063,book,3.5,3.5,dod20,13,0.4
0,dod20_brick-b11b,gpt3-babbage,dod203,brick,1.6,1.4,dod20,15,0.4
0,motesf_sock-af28,gpt3-babbage,motesf7cbb,sock,2.7,2.7,motesf,20,0.4
0,setal08_brick-cf2c,gpt3-babbage,setal0861,brick,1.7000000000000002,1.0,setal08,26,0.4
0,snb17_rope-482a,gpt3-babbage,snb17134,rope,1.7000000000000002,1.0,snb17,17,0.4
0,hmsl_paperclip-413c,gpt3-babbage,hmsl8exnS05w,paperclip,2.2,2.0,hmsl,15,0.4
0,snbmo09_brick-7fc7,gpt3-babbage,snbmo09176,brick,2.0,3.0,snbmo09,17,0.4
0,motesf_toothbrush-c904,gpt3-babbage,motesf13f9,toothbrush,1.9,2.1,motesf,21,0.4
0,dod20_book-8d31,gpt3-babbage,dod2017,book,2.5,2.8,dod20,16,0.4
0,dod20_fork-1fa0,gpt3-babbage,dod2039,fork,1.5,1.8,dod20,24,0.4
0,dod20_shoe-7829,gpt3-babbage,dod2028,shoe,3.5,3.0,dod20,27,0.4
0,hmsl_paperclip-e599,gpt3-babbage,hmslX5hX4YgF,paperclip,1.0,2.0,hmsl,14,0.4
0,dod20_tire-2cea,gpt3-babbage,dod203,tire,3.5,3.2,dod20,14,0.4
0,motesf_pencil-1ec8,gpt3-babbage,motesfffd5,pencil,3.0,2.7,motesf,15,0.4
0,hmsl_paperclip-e3ea,gpt3-babbage,hmslHcYiggdZ,paperclip,2.7,3.3,hmsl,17,0.4
0,snbmo09_box-dccc,gpt3-babbage,snbmo09148,box,3.5,3.3,snbmo09,35,0.4
0,setal08_knife-c07b,gpt3-babbage,setal08136,knife,1.7000000000000002,1.3,setal08,16,0.4
0,snbmo09_brick-eda9,gpt3-babbage,snbmo09128,brick,1.5,2.3,snbmo09,21,0.4
0,snbmo09_brick-5c6b,gpt3-babbage,snbmo09191,brick,1.2,2.3,snbmo09,22,0.4
0,snbmo09_knife-fe71,gpt3-babbage,snbmo0927,knife,2.0,1.7,snbmo09,16,0.4
0,dod20_tire-c9bb,gpt3-babbage,dod2052,tire,2.2,2.5,dod20,28,0.4
0,setal08_knife-cbe9,gpt3-babbage,setal08154,knife,2.0,1.7,setal08,14,0.4
0,snb17_box-c955,gpt3-babbage,snb1748,box,2.0,1.3,snb17,14,0.4
0,dod20_rope-2878,gpt3-babbage,dod2064,rope,2.2,1.0,dod20,15,0.4
0,motesf_bottle-f8cd,gpt3-babbage,motesf8c19,bottle,2.7,3.3,motesf,15,0.4
0,snbmo09_knife-f00a,gpt3-babbage,snbmo0952,knife,1.7000000000000002,1.7,snbmo09,14,0.4
0,setal08_knife-a533,gpt3-babbage,setal08122,knife,1.7000000000000002,1.3,setal08,18,0.4
0,dod20_bottle-1ff6,gpt3-babbage,dod2075,bottle,3.0,3.3,dod20,16,0.4
0,snb17_box-69e8,gpt3-babbage,snb1777,box,2.3,2.1,snb17,13,0.4
0,snbmo09_box-fdc6,gpt3-babbage,snbmo0964,box,2.8,3.0,snbmo09,17,0.4
0,hmsl_paperclip-a962,gpt3-babbage,hmsl344dbgyl,paperclip,2.5,2.0,hmsl,15,0.4
0,snbmo09_box-030c,gpt3-babbage,snbmo09172,box,1.2,1.0,snbmo09,15,0.4
0,setal08_brick-f01b,gpt3-babbage,setal0828,brick,1.7000000000000002,1.0,setal08,21,0.4
0,setal08_knife-766f,gpt3-babbage,setal08108,knife,1.3,1.3,setal08,16,0.4
0,motesf_pencil-2c6f,gpt3-babbage,motesf5823,pencil,2.1,2.1,motesf,16,0.4
0,hmsl_brick-6ed8,gpt3-babbage,hmslunRY054i,brick,1.8,1.8,hmsl,16,0.4
0,motesf_pencil-f556,gpt3-babbage,motesf979d,pencil,2.1,1.6,motesf,14,0.4
0,hmsl_paperclip-7508,gpt3-babbage,hmslUUuMg7dW,paperclip,2.2,2.0,hmsl,21,0.4
0,hmsl_paperclip-86f8,gpt3-babbage,hmsl7tAp1G0i,paperclip,3.7,3.0,hmsl,18,0.4
0,bs12_brick-b532,gpt3-babbage,bs1226,brick,1.0,1.7,bs12,15,0.4
0,hmsl_paperclip-c12a,gpt3-babbage,hmsl1xS08G27,paperclip,2.5,2.5,hmsl,17,0.4
0,hmsl_brick-8465,gpt3-babbage,hmslF74d5I2Y,brick,1.3,1.5,hmsl,17,0.4
0,bs12_brick-ca5d,gpt3-babbage,bs1282,brick,2.2,2.0,bs12,16,0.4
0,dod20_tire-440f,gpt3-babbage,dod2043,tire,1.0,1.0,dod20,17,0.4
0,setal08_knife-8fec,gpt3-babbage,setal0843,knife,1.0,1.3,setal08,16,0.4
0,motesf_spoon-de01,gpt3-babbage,motesfb2eb,spoon,3.3,3.6,motesf,18,0.4
0,hmsl_paperclip-007b,gpt3-babbage,hmslwl41F5Rd,paperclip,2.2,2.5,hmsl,15,0.4
0,snb17_box-ff5a,gpt3-babbage,snb17121,box,1.7000000000000002,1.8,snb17,15,0.4
0,snbmo09_brick-5ce1,gpt3-babbage,snbmo09192,brick,2.5,2.2,snbmo09,24,0.4
0,bs12_brick-6ad5,gpt3-babbage,bs1235,brick,1.8,2.0,bs12,15,0.4
0,hmsl_brick-43e6,gpt3-babbage,hmslFVKi04e2,brick,3.5,3.0,hmsl,22,0.4
0,hmsl_paperclip-a338,gpt3-babbage,hmslgEOtW7kc,paperclip,1.5,1.7,hmsl,19,0.4
0,betal18_box-b197,gpt3-babbage,betal182107,box,1.0,1.3,betal18,17,0.4
0,bs12_brick-7106,gpt3-babbage,bs1245,brick,1.0,1.3,bs12,16,0.4
0,bs12_brick-5233,gpt3-babbage,bs1281,brick,1.4,2.0,bs12,17,0.4
0,betal18_rope-65eb,gpt3-babbage,betal182061,rope,1.6,1.6,betal18,15,0.4
0,bs12_brick-9a7a,gpt3-babbage,bs1255,brick,1.8,3.0,bs12,16,0.4
0,betal18_box-40d7,gpt3-babbage,betal182121,box,1.9,2.0,betal18,15,0.4
0,snbmo09_box-379b,gpt3-babbage,snbmo09200,box,1.5,2.0,snbmo09,14,0.4
0,snb17_box-8040,gpt3-babbage,snb1791,box,1.3,2.0,snb17,19,0.4
0,betal18_box-462f,gpt3-babbage,betal182136,box,1.0,2.0,betal18,16,0.4
0,setal08_brick-13bf,gpt3-babbage,setal08164,brick,1.7000000000000002,1.7,setal08,20,0.4
0,setal08_knife-e684,gpt3-babbage,setal08185,knife,2.0,1.7,setal08,20,0.4
0,setal08_brick-6fca,gpt3-babbage,setal0898,brick,1.3,1.5,setal08,16,0.4
0,hmsl_paperclip-72ab,gpt3-babbage,hmsl3qx6PWXs,paperclip,2.0,2.0,hmsl,21,0.4
0,snb17_rope-924b,gpt3-babbage,snb1786,rope,1.2,1.7,snb17,15,0.4
0,hmsl_brick-7780,gpt3-babbage,hmslEi6PYuoa,brick,3.7,3.0,hmsl,15,0.4
0,setal08_brick-bded,gpt3-babbage,setal08105,brick,2.3,3.0,setal08,21,0.4
0,hmsl_paperclip-e135,gpt3-babbage,hmslVRjUpNjw,paperclip,2.5,1.8,hmsl,16,0.4
0,dod20_table-b28c,gpt3-babbage,dod2038,table,1.0,1.5,dod20,16,0.4
0,hmsl_paperclip-8c04,gpt3-babbage,hmslj2pr9SC4,paperclip,3.0,3.3,hmsl,20,0.4
