,id,model,participant,prompt,target,predicted,src,split
2361,snbmo09_knife-4378,t5-base,snbmo09171,knife,3.0,1.7,snbmo09,gt_main2
2362,setal08_knife-658a,t5-base,setal08176,knife,3.3,2.0,setal08,gt_main2
2363,dod20_brick-0d5a,t5-base,dod2089,brick,3.0,1.7,dod20,gt_main2
2364,snb17_rope-a784,t5-base,snb17123,rope,1.3,1.9,snb17,gt_main2
2365,hmsl_brick-9121,t5-base,hmsla86AOJNG,brick,1.7000000000000002,1.8,hmsl,gt_main2
2366,dod20_pants-5940,t5-base,dod2023,pants,1.0,1.0,dod20,gt_main2
2367,setal08_brick-657f,t5-base,setal08177,brick,1.7000000000000002,1.4,setal08,gt_main2
2368,hmsl_brick-0156,t5-base,hmsl9DATQk19,brick,2.0,1.8,hmsl,gt_main2
2369,setal08_brick-8145,t5-base,setal08223,brick,2.3,1.7,setal08,gt_main2
2370,setal08_knife-481f,t5-base,setal08197,knife,2.2,2.0,setal08,gt_main2
2371,setal08_brick-0777,t5-base,setal08161,brick,1.7000000000000002,1.7,setal08,gt_main2
2372,betal18_rope-2179,t5-base,betal182126,rope,2.1,2.4,betal18,gt_main2
2373,hmsl_brick-43e6,t5-base,hmslFVKi04e2,brick,3.5,2.6,hmsl,gt_main2
2374,hmsl_paperclip-c051,t5-base,hmslIJcWIf8K,paperclip,3.0,2.2,hmsl,gt_main2
2375,hmsl_brick-dac8,t5-base,hmsl7Alo1fos,brick,1.3,1.7,hmsl,gt_main2
2376,hmsl_paperclip-0062,t5-base,hmslAHxx5oRE,paperclip,2.5,2.5,hmsl,gt_main2
2377,betal18_box-d1ed,t5-base,betal182034,box,1.1,1.0,betal18,gt_main2
2378,hmsl_paperclip-932e,t5-base,hmslaGzhYc5T,paperclip,3.7,3.3,hmsl,gt_main2
2379,dod20_shoe-73db,t5-base,dod2021,shoe,1.2,1.5,dod20,gt_main2
2380,dod20_bottle-3371,t5-base,dod2016,bottle,3.5,2.7,dod20,gt_main2
2381,motesf_spoon-839a,t5-base,motesf5f93,spoon,2.1,2.4,motesf,gt_main2
2382,motesf_sock-26c1,t5-base,motesf5ef6,sock,2.7,3.3,motesf,gt_main2
2383,snbmo09_box-ffee,t5-base,snbmo09157,box,1.7000000000000002,1.7,snbmo09,gt_main2
2384,hmsl_brick-b62f,t5-base,hmslovnlqK2x,brick,4.0,2.3,hmsl,gt_main2
2385,motesf_sock-b455,t5-base,motesf8efb,sock,2.4,3.3,motesf,gt_main2
2386,setal08_brick-59ac,t5-base,setal08195,brick,1.7000000000000002,1.7,setal08,gt_main2
2387,snbmo09_box-35c1,t5-base,snbmo094,box,2.7,2.0,snbmo09,gt_main2
2388,dod20_fork-ecf5,t5-base,dod2081,fork,2.8,4.0,dod20,gt_main2
2389,motesf_sock-a84f,t5-base,motesf33e7,sock,2.7,2.7,motesf,gt_main2
2390,setal08_knife-6c42,t5-base,setal08152,knife,1.7000000000000002,1.3,setal08,gt_main2
2391,snb17_box-3fd0,t5-base,snb1768,box,1.3,1.0,snb17,gt_main2
2392,betal18_box-462f,t5-base,betal182136,box,1.0,1.9,betal18,gt_main2
2393,motesf_sock-4fc9,t5-base,motesf9766,sock,1.9,2.1,motesf,gt_main2
2394,setal08_brick-6324,t5-base,setal0869,brick,2.3,2.2,setal08,gt_main2
2395,dod20_shoe-4444,t5-base,dod2055,shoe,3.2,4.3,dod20,gt_main2
2396,dod20_tire-61ab,t5-base,dod2062,tire,1.5,1.0,dod20,gt_main2
2397,motesf_ball-10a5,t5-base,motesfec8c,ball,3.3,3.3,motesf,gt_main2
2398,motesf_sock-8847,t5-base,motesf1700,sock,3.0,2.7,motesf,gt_main2
2399,snb17_box-a43d,t5-base,snb17107,box,1.7000000000000002,2.4,snb17,gt_main2
2400,motesp-g1_lightbulb-2WL,t5-base,2WL,lightbulb,3.9,3.2,motesp,gt_main2
2401,setal08_brick-be8a,t5-base,setal08171,brick,2.0,1.7,setal08,gt_main2
2402,snbmo09_knife-700d,t5-base,snbmo0993,knife,1.8,2.3,snbmo09,gt_main2
2403,dod20_pants-0632,t5-base,dod2015,pants,3.3,2.3,dod20,gt_main2
2404,setal08_brick-7159,t5-base,setal08191,brick,1.7000000000000002,1.4,setal08,gt_main2
2405,betal18_box-c093,t5-base,betal182031,box,1.0,1.0,betal18,gt_main2
2406,hmsl_brick-4174,t5-base,hmslUwnf4T1Z,brick,2.0,1.0,hmsl,gt_main2
2407,setal08_brick-66ac,t5-base,setal08164,brick,1.7000000000000002,1.8,setal08,gt_main2
2408,dod20_rope-2f3a,t5-base,dod2054,rope,3.2,3.5,dod20,gt_main2
2409,hmsl_paperclip-5f75,t5-base,hmsl3N1tv1g7,paperclip,3.2,3.5,hmsl,gt_main2
2410,motesf_hat-24c7,t5-base,motesff7e6,hat,3.3,3.6,motesf,gt_main2
2411,setal08_knife-4e0a,t5-base,setal0814,knife,1.3,1.3,setal08,gt_main2
2412,dod20_book-1676,t5-base,dod2061,book,2.5,3.0,dod20,gt_main2
2413,snbmo09_box-13c5,t5-base,snbmo0973,box,1.0,1.7,snbmo09,gt_main2
2414,bs12_brick-fb7f,t5-base,bs1256,brick,1.4,1.8,bs12,gt_main2
2415,snbmo09_knife-c764,t5-base,snbmo0924,knife,2.0,2.0,snbmo09,gt_main2
2416,dod20_book-3b59,t5-base,dod2028,book,3.8,3.5,dod20,gt_main2
2417,betal18_rope-3140,t5-base,betal182162,rope,2.4,2.7,betal18,gt_main2
2418,snb17_rope-55ac,t5-base,snb1712,rope,1.3,2.3,snb17,gt_main2
2419,hmsl_brick-b665,t5-base,hmslgIk5xOKf,brick,3.0,2.2,hmsl,gt_main2
2420,dod20_table-85dd,t5-base,dod2086,table,3.8,4.0,dod20,gt_main2
2421,setal08_knife-515f,t5-base,setal08135,knife,1.0,1.0,setal08,gt_main2
2422,snbmo09_knife-660d,t5-base,snbmo0921,knife,1.8,1.7,snbmo09,gt_main2
2423,betal18_box-ee61,t5-base,betal182089,box,1.6,1.8,betal18,gt_main2
2424,motesf_ball-2002,t5-base,motesf7f6f,ball,1.9,1.9,motesf,gt_main2
2425,setal08_knife-46de,t5-base,setal08190,knife,1.7000000000000002,1.3,setal08,gt_main2
2426,bs12_brick-3395,t5-base,bs1281,brick,2.6,3.3,bs12,gt_main2
2427,setal08_knife-9877,t5-base,setal08215,knife,1.0,1.3,setal08,gt_main2
2428,motesf_toothbrush-51cb,t5-base,motesffb7b,toothbrush,2.7,2.7,motesf,gt_main2
2429,snbmo09_box-ad73,t5-base,snbmo0981,box,1.4,1.6,snbmo09,gt_main2
2430,motesf_spoon-31aa,t5-base,motesf19f3,spoon,2.4,3.4,motesf,gt_main2
2431,snbmo09_brick-3761,t5-base,snbmo09130,brick,2.5,2.7,snbmo09,gt_main2
2432,snb17_rope-2da6,t5-base,snb17106,rope,1.3,1.3,snb17,gt_main2
2433,snbmo09_brick-ef8d,t5-base,snbmo09168,brick,2.0,1.7,snbmo09,gt_main2
2434,betal18_box-3bc3,t5-base,betal182123,box,1.3,1.0,betal18,gt_main2
2435,motesf_spoon-a639,t5-base,motesfe2ef,spoon,2.4,2.1,motesf,gt_main2
2436,hmsl_brick-5e83,t5-base,hmsl5SRJR5D5,brick,2.3,2.0,hmsl,gt_main2
2437,motesf_pencil-c9d9,t5-base,motesff90f,pencil,3.6,3.3,motesf,gt_main2
2438,snb17_box-5647,t5-base,snb17138,box,1.9,1.6,snb17,gt_main2
2439,snbmo09_box-d46b,t5-base,snbmo09175,box,1.2,1.7,snbmo09,gt_main2
2440,betal18_rope-6b07,t5-base,betal182101,rope,2.7,2.7,betal18,gt_main2
2441,setal08_brick-41b2,t5-base,setal08185,brick,2.7,4.0,setal08,gt_main2
2442,motesf_hat-e1cc,t5-base,motesf115f,hat,3.6,2.7,motesf,gt_main2
2443,hmsl_paperclip-535e,t5-base,hmsl3drmN5S2,paperclip,1.8,1.7,hmsl,gt_main2
2444,snbmo09_brick-4627,t5-base,snbmo0985,brick,1.2,1.0,snbmo09,gt_main2
2445,snb17_box-1802,t5-base,snb17111,box,2.0,1.9,snb17,gt_main2
2446,hmsl_brick-742f,t5-base,hmslIcVu0w8g,brick,1.2,1.0,hmsl,gt_main2
2447,motesf_hat-383f,t5-base,motesfffd5,hat,3.0,3.3,motesf,gt_main2
2448,snbmo09_box-2700,t5-base,snbmo09200,box,2.2,1.7,snbmo09,gt_main2
2449,snbmo09_knife-b578,t5-base,snbmo09169,knife,2.3,2.0,snbmo09,gt_main2
2450,hmsl_paperclip-5dac,t5-base,hmsln0jCAZ1s,paperclip,2.3,2.5,hmsl,gt_main2
2451,hmsl_paperclip-edd3,t5-base,hmslLec2y841,paperclip,2.2,1.7,hmsl,gt_main2
2452,motesf_ball-bc79,t5-base,motesf20f0,ball,1.6,2.1,motesf,gt_main2
2453,dod20_shovel-a610,t5-base,dod2072,shovel,2.5,2.8,dod20,gt_main2
2454,hmsl_brick-e64f,t5-base,hmslD13S9Cg0,brick,2.0,1.0,hmsl,gt_main2
2455,snbmo09_box-c359,t5-base,snbmo094,box,3.5,2.4,snbmo09,gt_main2
2456,bs12_brick-5de6,t5-base,bs1264,brick,1.8,1.4,bs12,gt_main2
2457,snbmo09_brick-851f,t5-base,snbmo09132,brick,1.0,1.7,snbmo09,gt_main2
2458,snb17_box-2ff4,t5-base,snb17157,box,2.7,2.1,snb17,gt_main2
2459,snb17_box-588c,t5-base,snb1744,box,3.7,2.7,snb17,gt_main2
2460,snb17_rope-0479,t5-base,snb1771,rope,1.7000000000000002,1.9,snb17,gt_main2
2461,dod20_brick-d8e6,t5-base,dod2071,brick,3.3,3.3,dod20,gt_main2
2462,motesf_ball-3b02,t5-base,motesff9b9,ball,3.6,2.1,motesf,gt_main2
2463,betal18_box-eb45,t5-base,betal182032,box,1.0,1.0,betal18,gt_main2
2464,dod20_shovel-fafe,t5-base,dod2087,shovel,2.5,2.7,dod20,gt_main2
2465,snb17_rope-d93c,t5-base,snb17155,rope,1.0,1.0,snb17,gt_main2
2466,dod20_bottle-ed31,t5-base,dod2092,bottle,2.0,1.7,dod20,gt_main2
2467,motesf_hat-7b92,t5-base,motesf38db,hat,3.3,3.3,motesf,gt_main2
2468,setal08_knife-face,t5-base,setal08151,knife,3.0,2.0,setal08,gt_main2
2469,motesf_lightbulb-ca6b,t5-base,motesfefe9,lightbulb,3.9,4.1,motesf,gt_main2
2470,hmsl_paperclip-e135,t5-base,hmslVRjUpNjw,paperclip,2.5,1.8,hmsl,gt_main2
2471,motesf_bottle-6610,t5-base,motesffc49,bottle,2.1,2.1,motesf,gt_main2
2472,hmsl_paperclip-c199,t5-base,hmsly86m7fS0,paperclip,4.5,3.5,hmsl,gt_main2
2473,hmsl_brick-c18b,t5-base,hmslS91lo83T,brick,1.5,1.3,hmsl,gt_main2
2474,hmsl_paperclip-a338,t5-base,hmslgEOtW7kc,paperclip,1.5,1.8,hmsl,gt_main2
2475,snb17_box-2900,t5-base,snb17131,box,1.0,1.3,snb17,gt_main2
2476,motesf_hat-6ad0,t5-base,motesf077e,hat,2.4,2.4,motesf,gt_main2
2477,betal18_box-1364,t5-base,betal182054,box,1.9,2.4,betal18,gt_main2
2478,bs12_brick-3885,t5-base,bs1228,brick,3.4,1.4,bs12,gt_main2
2479,motesf_ball-f81a,t5-base,motesffa7c,ball,1.6,1.6,motesf,gt_main2
2480,bs12_brick-365b,t5-base,bs1235,brick,3.0,2.2,bs12,gt_main2
2481,setal08_brick-e684,t5-base,setal08195,brick,2.7,1.4,setal08,gt_main2
2482,betal18_rope-f0e4,t5-base,betal182154,rope,1.0,1.3,betal18,gt_main2
2483,snb17_rope-1181,t5-base,snb1798,rope,1.3,1.3,snb17,gt_main2
2484,setal08_knife-91bd,t5-base,setal08177,knife,1.7000000000000002,1.7,setal08,gt_main2
2485,dod20_pants-911c,t5-base,dod2044,pants,3.0,2.3,dod20,gt_main2
2486,hmsl_paperclip-dbbc,t5-base,hmslO9vSup0D,paperclip,2.7,2.7,hmsl,gt_main2
2487,dod20_brick-cb01,t5-base,dod2062,brick,2.0,1.7,dod20,gt_main2
2488,hmsl_paperclip-5111,t5-base,hmslUUx7idJG,paperclip,2.0,2.2,hmsl,gt_main2
2489,betal18_rope-cac9,t5-base,betal182024,rope,1.3,1.7,betal18,gt_main2
2490,dod20_shoe-6f8e,t5-base,dod2052,shoe,3.5,3.3,dod20,gt_main2
2491,dod20_table-9ba4,t5-base,dod2058,table,4.5,4.5,dod20,gt_main2
2492,dod20_fork-855c,t5-base,dod2062,fork,2.8,2.7,dod20,gt_main2
2493,setal08_brick-7fe2,t5-base,setal08216,brick,1.0,1.0,setal08,gt_main2
2494,motesf_bottle-a9f4,t5-base,motesf2723,bottle,1.9,2.1,motesf,gt_main2
2495,hmsl_paperclip-1a94,t5-base,hmsl7OHW073E,paperclip,2.2,1.7,hmsl,gt_main2
2496,snbmo09_knife-2785,t5-base,snbmo097,knife,1.0,1.0,snbmo09,gt_main2
2497,betal18_rope-eda6,t5-base,betal182063,rope,2.1,2.7,betal18,gt_main2
2498,snb17_rope-8585,t5-base,snb1722,rope,1.7000000000000002,1.3,snb17,gt_main2
2499,setal08_brick-5c65,t5-base,setal08126,brick,2.2,1.7,setal08,gt_main2
2500,snbmo09_box-98e1,t5-base,snbmo0913,box,1.9,1.0,snbmo09,gt_main2
2501,bs12_brick-a198,t5-base,bs1215,brick,1.4,1.8,bs12,gt_main2
2502,snbmo09_knife-da8a,t5-base,snbmo099,knife,1.5,2.0,snbmo09,gt_main2
2503,motesf_pencil-0845,t5-base,motesf1700,pencil,3.9,4.1,motesf,gt_main2
2504,bs12_brick-77bd,t5-base,bs1213,brick,1.0,1.7,bs12,gt_main2
2505,hmsl_paperclip-95a8,t5-base,hmslDw04qHCX,paperclip,1.8,2.5,hmsl,gt_main2
2506,bs12_brick-e06b,t5-base,bs1242,brick,1.4,2.7,bs12,gt_main2
2507,dod20_pants-044a,t5-base,dod2069,pants,2.3,2.8,dod20,gt_main2
2508,snbmo09_box-d821,t5-base,snbmo0994,box,2.0,2.3,snbmo09,gt_main2
2509,snb17_rope-e0e1,t5-base,snb17104,rope,1.5,1.7,snb17,gt_main2
2510,snb17_rope-9fda,t5-base,snb172,rope,1.3,1.3,snb17,gt_main2
2511,motesf_bottle-a3a3,t5-base,motesf371b,bottle,3.0,2.4,motesf,gt_main2
2512,snbmo09_knife-d0d4,t5-base,snbmo09163,knife,1.5,2.0,snbmo09,gt_main2
2513,motesf_pencil-f556,t5-base,motesf979d,pencil,2.1,2.7,motesf,gt_main2
2514,motesf_pencil-b6a3,t5-base,motesf6392,pencil,2.7,2.7,motesf,gt_main2
2515,bs12_brick-5055,t5-base,bs1229,brick,3.4,2.2,bs12,gt_main2
2516,hmsl_brick-66c3,t5-base,hmslw07hiE91,brick,1.3,1.3,hmsl,gt_main2
2517,snb17_rope-c32b,t5-base,snb1749,rope,1.7000000000000002,1.3,snb17,gt_main2
2518,hmsl_brick-1465,t5-base,hmslMr20YMh5,brick,2.7,2.7,hmsl,gt_main2
2519,setal08_knife-563d,t5-base,setal08101,knife,2.3,1.7,setal08,gt_main2
2520,bs12_brick-d71b,t5-base,bs1224,brick,1.0,1.4,bs12,gt_main2
2521,setal08_knife-d1e0,t5-base,setal08193,knife,1.7000000000000002,2.0,setal08,gt_main2
2522,hmsl_brick-6ed8,t5-base,hmslunRY054i,brick,1.8,1.7,hmsl,gt_main2
2523,betal18_rope-f455,t5-base,betal182020,rope,2.1,2.7,betal18,gt_main2
2524,betal18_rope-be88,t5-base,betal182082,rope,1.9,1.7,betal18,gt_main2
2525,betal18_box-509f,t5-base,betal182060,box,3.0,2.7,betal18,gt_main2
2526,setal08_brick-f3c8,t5-base,setal08166,brick,2.3,2.7,setal08,gt_main2
2527,snb17_box-ffeb,t5-base,snb1722,box,2.0,2.4,snb17,gt_main2
2528,dod20_rope-0785,t5-base,dod2043,rope,2.3,1.3,dod20,gt_main2
2529,dod20_tire-9ce4,t5-base,dod2076,tire,4.2,3.8,dod20,gt_main2
2530,snb17_rope-961a,t5-base,snb1798,rope,1.0,1.3,snb17,gt_main2
2531,betal18_box-345f,t5-base,betal182073,box,1.0,1.3,betal18,gt_main2
2532,betal18_rope-6f48,t5-base,betal182015,rope,1.3,2.1,betal18,gt_main2
2533,setal08_brick-364d,t5-base,setal0859,brick,1.7000000000000002,1.4,setal08,gt_main2
2534,hmsl_paperclip-ba2f,t5-base,hmslyi89Nvu5,paperclip,2.2,2.0,hmsl,gt_main2
2535,hmsl_brick-abff,t5-base,hmslo7l657o7,brick,1.1,1.0,hmsl,gt_main2
2536,bs12_brick-ec01,t5-base,bs1277,brick,1.0,1.2,bs12,gt_main2
2537,snbmo09_box-8248,t5-base,snbmo09140,box,1.7000000000000002,1.0,snbmo09,gt_main2
2538,snb17_rope-9f0c,t5-base,snb17140,rope,2.3,2.4,snb17,gt_main2
2539,betal18_box-3215,t5-base,betal182061,box,1.6,1.3,betal18,gt_main2
2540,hmsl_brick-7015,t5-base,hmslw07hiE91,brick,3.5,2.3,hmsl,gt_main2
2541,dod20_shoe-1f97,t5-base,dod2024,shoe,3.8,3.5,dod20,gt_main2
2542,snb17_rope-c197,t5-base,snb176,rope,1.3,1.0,snb17,gt_main2
2543,hmsl_brick-e34c,t5-base,hmslzvXd0H7K,brick,1.7000000000000002,2.2,hmsl,gt_main2
2544,motesf_sock-911b,t5-base,motesfad13,sock,2.7,2.7,motesf,gt_main2
2545,motesf_spoon-debc,t5-base,motesf0451,spoon,3.0,3.3,motesf,gt_main2
2546,snbmo09_brick-da40,t5-base,snbmo09166,brick,3.5,3.4,snbmo09,gt_main2
2547,motesf_ball-0ad2,t5-base,motesff718,ball,3.3,3.3,motesf,gt_main2
2548,hmsl_brick-81f4,t5-base,hmslz793il3x,brick,1.0,1.0,hmsl,gt_main2
2549,bs12_brick-9a7a,t5-base,bs1255,brick,1.8,2.3,bs12,gt_main2
2550,hmsl_paperclip-d896,t5-base,hmslFdOMf9nm,paperclip,4.0,4.5,hmsl,gt_main2
2551,snbmo09_box-e7ad,t5-base,snbmo095,box,1.5,1.7,snbmo09,gt_main2
2552,hmsl_brick-2692,t5-base,hmslmqMj47H6,brick,4.2,3.4,hmsl,gt_main2
2553,bs12_brick-4f06,t5-base,bs1229,brick,2.6,4.2,bs12,gt_main2
2554,snbmo09_box-0b67,t5-base,snbmo09200,box,2.3,3.3,snbmo09,gt_main2
2555,snbmo09_knife-f391,t5-base,snbmo0959,knife,2.5,2.3,snbmo09,gt_main2
2556,snb17_box-ecd8,t5-base,snb1744,box,2.1,2.1,snb17,gt_main2
2557,setal08_knife-d02c,t5-base,setal08149,knife,3.0,2.0,setal08,gt_main2
2558,hmsl_paperclip-26e9,t5-base,hmslvr0PJxJh,paperclip,2.5,2.5,hmsl,gt_main2
2559,snb17_box-dc4d,t5-base,snb1745,box,3.7,2.7,snb17,gt_main2
2560,dod20_tire-4ed4,t5-base,dod208,tire,3.8,3.5,dod20,gt_main2
2561,dod20_bottle-bf4f,t5-base,dod2073,bottle,4.2,4.0,dod20,gt_main2
2562,hmsl_brick-8110,t5-base,hmslvgUOi7TF,brick,3.0,2.7,hmsl,gt_main2
2563,snbmo09_box-da6f,t5-base,snbmo09103,box,1.8,2.7,snbmo09,gt_main2
2564,dod20_pants-700a,t5-base,dod2052,pants,3.2,3.2,dod20,gt_main2
2565,snbmo09_box-17be,t5-base,snbmo09113,box,2.2,1.9,snbmo09,gt_main2
2566,motesf_lightbulb-599d,t5-base,motesf1ff8,lightbulb,1.6,2.1,motesf,gt_main2
2567,bs12_brick-e230,t5-base,bs1210,brick,1.4,1.8,bs12,gt_main2
2568,snb17_box-3507,t5-base,snb17110,box,1.7000000000000002,1.6,snb17,gt_main2
2569,hmsl_paperclip-f45d,t5-base,hmsl3qx6PWXs,paperclip,1.8,2.0,hmsl,gt_main2
2570,setal08_knife-acde,t5-base,setal08116,knife,2.3,3.5,setal08,gt_main2
2571,bs12_brick-85ae,t5-base,bs1219,brick,1.3,1.3,bs12,gt_main2
2572,snb17_box-560a,t5-base,snb1768,box,1.1,1.2,snb17,gt_main2
2573,hmsl_brick-c403,t5-base,hmslhF5xX42i,brick,2.0,1.7,hmsl,gt_main2
2574,motesp-g1_ball-27CA,t5-base,27CA,ball,2.8,3.3,motesp,gt_main2
2575,setal08_brick-d6e4,t5-base,setal08199,brick,1.3,1.7,setal08,gt_main2
2576,motesf_sock-95e6,t5-base,motesfad97,sock,2.7,3.6,motesf,gt_main2
2577,bs12_brick-54c7,t5-base,bs1223,brick,1.0,1.7,bs12,gt_main2
2578,snbmo09_box-c89a,t5-base,snbmo0920,box,1.7000000000000002,1.7,snbmo09,gt_main2
2579,snbmo09_brick-3747,t5-base,snbmo09103,brick,2.8,2.2,snbmo09,gt_main2
2580,dod20_table-4e9c,t5-base,dod2056,table,2.5,3.5,dod20,gt_main2
2581,motesf_bottle-febf,t5-base,motesf6da9,bottle,3.0,3.3,motesf,gt_main2
2582,snb17_box-1e55,t5-base,snb17130,box,1.7000000000000002,1.7,snb17,gt_main2
2583,snbmo09_box-3d51,t5-base,snbmo09107,box,1.8,1.8,snbmo09,gt_main2
2584,bs12_brick-1fe9,t5-base,bs12102,brick,1.8,1.8,bs12,gt_main2
2585,snb17_rope-b290,t5-base,snb17126,rope,1.2,1.3,snb17,gt_main2
2586,bs12_brick-8684,t5-base,bs1222,brick,1.4,2.3,bs12,gt_main2
2587,motesf_spoon-b38e,t5-base,motesf642e,spoon,3.3,3.6,motesf,gt_main2
2588,motesf_sock-112b,t5-base,motesfb6d7,sock,2.7,2.7,motesf,gt_main2
2589,hmsl_paperclip-1de4,t5-base,hmsl5fii6yAD,paperclip,2.3,2.2,hmsl,gt_main2
2590,hmsl_brick-0821,t5-base,hmslCg25X24o,brick,2.0,1.8,hmsl,gt_main2
2591,hmsl_paperclip-e6c9,t5-base,hmslo65EfhY5,paperclip,2.0,2.5,hmsl,gt_main2
2592,setal08_knife-e684,t5-base,setal08185,knife,2.0,1.7,setal08,gt_main2
2593,snb17_rope-f02e,t5-base,snb1798,rope,1.0,1.0,snb17,gt_main2
2594,motesf_ball-8125,t5-base,motesf9fd8,ball,2.1,2.1,motesf,gt_main2
2595,snbmo09_knife-1f83,t5-base,snbmo0932,knife,2.8,2.7,snbmo09,gt_main2
2596,hmsl_brick-ad50,t5-base,hmsla3C6fX0r,brick,3.3,1.7,hmsl,gt_main2
2597,snbmo09_brick-9416,t5-base,snbmo0959,brick,2.0,2.2,snbmo09,gt_main2
2598,betal18_rope-c17f,t5-base,betal182035,rope,1.6,1.7,betal18,gt_main2
2599,dod20_table-dd32,t5-base,dod2065,table,4.0,3.8,dod20,gt_main2
2600,betal18_rope-8c75,t5-base,betal182174,rope,3.0,3.3,betal18,gt_main2
2601,dod20_tire-2a5e,t5-base,dod2063,tire,4.5,3.3,dod20,gt_main2
2602,dod20_shovel-9e2c,t5-base,dod2016,shovel,3.0,3.2,dod20,gt_main2
2603,motesf_pencil-905c,t5-base,motesf0777,pencil,2.7,2.7,motesf,gt_main2
2604,dod20_bottle-93e0,t5-base,dod2056,bottle,3.3,3.2,dod20,gt_main2
2605,hmsl_brick-96a4,t5-base,hmsly42hKMsQ,brick,2.2,1.8,hmsl,gt_main2
2606,snb17_rope-3d6a,t5-base,snb17100,rope,2.3,1.3,snb17,gt_main2
2607,dod20_tire-c22c,t5-base,dod2047,tire,3.8,3.5,dod20,gt_main2
2608,bs12_brick-5233,t5-base,bs1281,brick,1.4,1.4,bs12,gt_main2
2609,betal18_rope-3cdf,t5-base,betal182099,rope,2.7,1.7,betal18,gt_main2
2610,snbmo09_knife-30c3,t5-base,snbmo09107,knife,1.0,1.0,snbmo09,gt_main2
2611,betal18_rope-0126,t5-base,betal182093,rope,1.9,2.1,betal18,gt_main2
2612,setal08_knife-0c5e,t5-base,setal08145,knife,1.7000000000000002,2.0,setal08,gt_main2
2613,snbmo09_knife-d32e,t5-base,snbmo0913,knife,3.5,3.5,snbmo09,gt_main2
2614,dod20_pants-298b,t5-base,dod203,pants,2.2,3.2,dod20,gt_main2
2615,motesf_hat-afe2,t5-base,motesf06eb,hat,4.7,2.7,motesf,gt_main2
2616,motesf_spoon-2e9c,t5-base,motesf63dc,spoon,4.1,3.6,motesf,gt_main2
2617,snbmo09_brick-5f31,t5-base,snbmo09161,brick,1.2,1.0,snbmo09,gt_main2
2618,motesf_toothbrush-4117,t5-base,motesffc22,toothbrush,2.4,2.4,motesf,gt_main2
2619,snb17_box-6f5e,t5-base,snb17141,box,1.3,1.0,snb17,gt_main2
2620,dod20_pants-e921,t5-base,dod2090,pants,1.2,2.3,dod20,gt_main2
2621,betal18_rope-074d,t5-base,betal182065,rope,3.3,2.1,betal18,gt_main2
2622,hmsl_brick-e194,t5-base,hmslQb709hFR,brick,4.3,4.0,hmsl,gt_main2
2623,hmsl_brick-3b90,t5-base,hmsl9wW6AB6o,brick,2.3,1.3,hmsl,gt_main2
2624,setal08_brick-bcbb,t5-base,setal08122,brick,1.3,1.8,setal08,gt_main2
2625,setal08_brick-7268,t5-base,setal08157,brick,1.7000000000000002,1.7,setal08,gt_main2
2626,dod20_shovel-0705,t5-base,dod2062,shovel,3.5,2.5,dod20,gt_main2
2627,betal18_box-f32f,t5-base,betal182025,box,1.3,1.3,betal18,gt_main2
2628,hmsl_brick-eaf6,t5-base,hmslhF5xX42i,brick,1.4,1.2,hmsl,gt_main2
2629,snbmo09_box-f6f5,t5-base,snbmo0955,box,2.0,1.6,snbmo09,gt_main2
2630,setal08_knife-2e8e,t5-base,setal08203,knife,3.0,2.5,setal08,gt_main2
2631,hmsl_paperclip-a526,t5-base,hmslS3kVSz67,paperclip,2.2,2.8,hmsl,gt_main2
2632,motesf_spoon-4ca0,t5-base,motesf819f,spoon,2.7,2.7,motesf,gt_main2
2633,snb17_box-701a,t5-base,snb1763,box,1.3,2.1,snb17,gt_main2
2634,hmsl_brick-fe5e,t5-base,hmslaP33crx5,brick,1.7000000000000002,1.7,hmsl,gt_main2
2635,snbmo09_brick-41bf,t5-base,snbmo091,brick,1.2,1.0,snbmo09,gt_main2
2636,betal18_box-40d7,t5-base,betal182121,box,1.9,2.4,betal18,gt_main2
2637,setal08_brick-63e6,t5-base,setal08196,brick,1.7000000000000002,1.7,setal08,gt_main2
2638,setal08_knife-dfea,t5-base,setal08187,knife,2.0,1.7,setal08,gt_main2
2639,snbmo09_knife-0561,t5-base,snbmo0939,knife,1.0,1.0,snbmo09,gt_main2
2640,hmsl_paperclip-147c,t5-base,hmslTpv6iUU1,paperclip,2.8,2.8,hmsl,gt_main2
2641,snbmo09_brick-8f5e,t5-base,snbmo0971,brick,1.5,1.0,snbmo09,gt_main2
2642,setal08_knife-c07b,t5-base,setal08136,knife,1.7000000000000002,1.0,setal08,gt_main2
2643,setal08_knife-8926,t5-base,setal08155,knife,2.3,2.0,setal08,gt_main2
2644,motesf_sock-b9e5,t5-base,motesf38b3,sock,2.7,2.7,motesf,gt_main2
2645,motesf_ball-c1e7,t5-base,motesf6f49,ball,2.7,3.3,motesf,gt_main2
2646,dod20_book-f0c7,t5-base,dod2075,book,4.0,4.0,dod20,gt_main2
2647,bs12_brick-c72a,t5-base,bs122,brick,1.8,1.7,bs12,gt_main2
2648,bs12_brick-e5d3,t5-base,bs121,brick,1.4,1.4,bs12,gt_main2
2649,snbmo09_brick-72c7,t5-base,snbmo0963,brick,1.0,1.4,snbmo09,gt_main2
2650,setal08_brick-2b22,t5-base,setal08214,brick,1.0,1.3,setal08,gt_main2
2651,setal08_brick-3be9,t5-base,setal08240,brick,1.0,1.3,setal08,gt_main2
